Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure
2022-01-01,115.0,0.0,119.24,119.0,0,101.0,False,False,False,True,6.03,3.2447717,9.943583,0.0,0.0,1020.72504,2.538594,9.994416,0.0,0.0,1021.24994,3.6775773,10.4435835,0.0,0.0,1021.32495,5.3261857,13.361168,0.0,0.0,1020.31244
2022-01-02,115.0,8000.0,119.24,119.0,0,115.0,False,False,False,True,6.03,3.5207844,10.406083,0.0,0.0,1019.35425,3.5807927,9.85275,0.0,0.0,1020.10834,3.2213936,10.956082,0.0,0.0,1020.13745,5.971028,12.967416,0.0,0.0,1018.67505
2022-01-03,95.0,22375.0,119.24,119.0,0,95.0,False,False,False,True,6.03,3.9123504,10.406083,0.0,0.0,1017.4751,2.9583333,10.542335,0.0,0.0,1018.23737,3.0070534,11.633167,0.0,0.0,1018.20844,6.731186,12.807,0.0,0.0,1017.0041
2022-01-04,96.67,8000.0,119.12,119.0,0,96.67,False,False,False,True,6.03,3.4966657,10.5269165,0.0,0.0,1017.69165,3.2266219,11.431915,0.0,0.0,1018.304,4.0070653,11.441501,0.0,0.0,1018.35425,4.3187785,12.7611685,0.0,0.0,1017.6418
2022-01-05,86.67,32500.0,119.59,119.0,0,86.67,False,False,False,True,6.03,3.2593105,11.1623335,0.0,0.0,1017.7209,3.6826527,10.334001,0.0,0.0,1018.2417,3.0946577,11.706084,0.0,0.0,1018.16656,4.9477096,13.6778345,0.0,0.0,1017.0793
2022-01-06,96.67,11250.0,119.28,119.0,0,96.67,False,False,False,True,6.03,2.9932277,12.568585,1.3000001,1.3000001,1017.3957,4.2241716,11.661084,1.8000001,1.8000001,1017.96246,4.257901,12.501918,1.4000001,1.4000001,1017.7126,6.6405854,15.384083,1.7,1.7,1016.4458
2022-01-07,96.67,32500.0,119.49,119.0,0,96.67,False,False,False,True,6.03,3.5050695,12.99775,0.1,0.1,1017.90826,3.8214161,12.550668,0.6,0.6,1018.68756,4.626613,13.874831,0.0,0.0,1018.24585,5.949877,15.800751,0.1,0.1,1017.2668
2022-01-08,76.67,0.0,119.2,119.0,0,76.67,False,False,False,True,6.03,2.9841452,13.231084,1.4000001,1.4000001,1017.7292,3.6942952,13.061084,1.5,1.5,1018.57916,3.614296,14.174834,0.2,0.2,1018.03326,5.1221538,16.029917,0.0,0.0,1016.44586
2022-01-09,75.0,34500.0,119.2,119.0,0,75.0,False,False,False,True,6.03,3.565139,13.168584,0.0,0.0,1015.4333,4.0124397,12.521501,0.0,0.0,1016.30005,4.1359324,14.074834,0.0,0.0,1015.82904,4.87275,16.115335,0.0,0.0,1014.3835
2022-01-10,76.67,14000.0,119.2,119.0,0,76.67,False,False,False,True,6.03,3.3903267,12.764416,0.0,0.0,1016.28345,3.3588774,10.967332,5.2,5.2,1017.5833,3.0383263,13.572751,0.6,0.6,1017.01245,5.2156816,16.696585,0.0,0.0,1015.07916
2022-01-11,76.67,25000.0,118.77,119.0,0,76.67,False,False,False,True,6.03,3.2860262,11.972751,0.0,0.0,1016.39996,2.833662,11.454834,0.4,0.4,1017.2957,4.3750367,12.268582,0.8,0.8,1017.11255,5.780868,17.129915,0.1,0.1,1014.96674
2022-01-12,76.67,12000.0,118.56,119.0,0,76.67,False,False,False,True,6.03,4.373347,10.462332,3.8,3.8,1016.1458,3.670805,9.788167,2.8000002,2.8000002,1017.0417,3.9435108,10.347749,3.1000001,3.1000001,1016.6958,7.2486396,15.204919,3.0,3.0,1015.1292
2022-01-13,76.67,12000.0,118.56,119.0,0,76.67,False,False,False,True,6.03,3.7100055,9.201916,0.0,0.0,1016.70404,3.8728335,8.038167,4.8,4.2000003,1017.5374,4.0088162,9.020667,7.2,4.8999996,1017.64166,6.2211,14.6945,0.9,0.9,1015.93335
2022-01-14,76.67,0.0,118.52,119.0,0,76.67,False,False,False,True,6.03,3.6775217,9.3915,0.0,0.0,1017.0251,2.8234062,8.527749,0.0,0.0,1017.3916,3.7771187,9.449833,0.0,0.0,1017.6082,5.3534045,13.8965845,0.0,0.0,1016.61255
2022-01-15,76.67,0.0,118.95,119.0,0,76.67,False,False,False,True,6.03,3.4778852,9.220667,0.0,0.0,1017.575,3.1562455,8.363167,0.0,0.0,1017.75,3.6466293,9.179,0.0,0.0,1017.84576,7.386873,12.627834,0.0,0.0,1017.28754
2022-01-16,66.67,0.0,118.95,119.0,0,66.67,False,False,False,True,6.03,3.845589,9.874833,0.0,0.0,1018.6333,3.3886883,8.981916,0.0,0.0,1019.11664,4.012969,10.47275,0.0,0.0,1019.33746,7.4217763,12.609082,0.0,0.0,1018.7
2022-01-17,66.67,11250.0,118.95,119.0,0,66.67,False,False,False,True,6.03,3.3525512,10.7415,0.0,0.0,1019.32495,3.600055,10.7965,0.0,0.0,1020.00836,3.994962,11.6831665,0.0,0.0,1019.9917,6.538843,12.384083,0.0,0.0,1019.3042
2022-01-18,66.67,22500.0,119.09,119.0,0,65.0,False,False,False,True,6.03,3.6595552,11.02275,0.0,0.0,1016.68353,3.2312508,11.652751,0.0,0.0,1017.5542,4.0568233,11.545667,0.0,0.0,1017.53735,6.505249,11.821584,0.0,0.0,1016.85004
2022-01-19,66.67,24250.0,119.62,122.0,0,66.67,False,False,False,True,6.03,3.7650368,10.4123335,0.0,0.0,1014.55835,4.549319,11.079833,0.0,0.0,1015.3582,4.5984993,10.883164,0.0,0.0,1015.175,7.076151,12.238251,0.0,0.0,1014.4626
2022-01-20,55.0,10625.0,119.39,122.0,0,56.67,False,False,False,True,6.03,3.8054163,9.691499,0.1,0.1,1011.93335,3.1324863,9.561084,1.5000001,1.5000001,1013.0083,2.6476378,10.028999,0.90000004,0.90000004,1012.72504,4.0651646,13.136166,0.5,0.5,1011.9792
2022-01-21,56.67,23250.0,119.51,122.0,0,56.67,False,False,False,True,6.03,3.6110933,8.778999,0.2,0.2,1013.04175,2.2801797,8.423583,6.8999996,6.8999996,1013.55005,2.3732255,8.793583,4.2999997,4.2999997,1013.3542,5.3895855,14.71325,0.0,0.0,1011.97925
2022-01-22,56.67,0.0,119.37,122.0,0,55.0,False,False,False,True,6.03,4.594785,8.939416,0.0,0.0,1011.7459,3.1761389,8.092334,0.90000004,0.90000004,1012.2376,3.5129557,9.5164995,1.1,1.1,1012.075,5.5372005,14.248665,0.0,0.0,1010.7874
2022-01-23,56.67,12000.0,119.37,122.0,0,55.0,False,False,False,True,6.03,4.200401,10.4852495,0.0,0.0,1012.1584,3.1798565,9.209001,4.2999997,4.2999997,1012.7459,4.560396,10.293584,3.6,3.6,1012.55835,9.993072,14.9799185,0.0,0.0,1011.70416
2022-01-24,56.67,16625.0,119.37,122.0,0,56.67,False,False,False,True,6.03,3.0304239,9.397751,0.0,0.0,1013.16254,2.820012,7.825666,1.9,1.9,1013.30835,3.357752,9.949833,4.8,4.8,1013.02924,6.3225713,14.836167,0.0,0.0,1011.94165
2022-01-25,55.0,0.0,119.6,122.0,0,55.0,False,False,False,True,6.03,3.687312,9.34775,0.0,0.0,1013.01263,2.9995506,8.929833,4.5,4.5,1013.2417,3.9809332,9.920667,1.0000001,1.0000001,1013.1001,4.712649,14.959084,0.4,0.4,1012.55005
2022-01-26,56.67,16000.0,119.95,122.0,0,56.67,False,False,False,True,6.03,3.0010645,8.6935835,0.3,0.3,1013.9124,4.7826114,6.7465,0.90000004,0.90000004,1014.0708,6.697962,8.01025,0.6,0.6,1013.8792,6.944638,13.111167,0.1,0.1,1013.8999
2022-01-27,55.0,10000.0,119.95,122.0,0,56.67,False,False,False,True,6.03,4.163131,7.8269176,0.0,0.0,1014.26245,4.8429523,6.3819156,1.7,1.7,1014.4375,4.928845,7.154,0.2,0.2,1014.25433,8.347495,11.952834,0.0,0.0,1014.25415
2022-01-28,56.67,0.0,120.42,122.0,0,55.0,False,False,False,True,6.03,3.9509895,6.6665,0.0,0.0,1015.15424,3.5806875,7.0215,0.2,0.2,1015.0833,4.697677,6.2415004,0.2,0.2,1015.4375,8.4738,11.554917,0.0,0.0,1015.41254
2022-01-29,66.67,0.0,120.37,122.0,0,65.0,False,False,False,True,6.03,3.618164,7.6498322,0.0,0.0,1015.5417,3.7727106,7.8735833,0.0,0.0,1015.17084,4.990398,7.545666,0.0,0.0,1015.76666,5.871221,11.859084,0.0,0.0,1015.62085
2022-01-30,65.0,23250.0,120.37,122.0,0,65.0,False,False,False,True,6.03,4.825807,9.353999,0.0,0.0,1011.6252,2.998973,8.288166,0.4,0.4,1011.71674,5.043035,7.0039997,0.0,0.0,1012.28345,4.8253226,11.952834,0.0,0.0,1012.2083
2022-01-31,66.67,18000.0,120.37,122.0,0,66.67,False,False,False,True,6.03,4.3426204,10.1935835,0.0,0.0,1012.4626,3.790408,9.688167,0.0,0.0,1012.25,4.601902,8.945668,0.0,0.0,1012.4209,6.2612815,13.7445,0.0,0.0,1011.81244
2022-02-01,69.17,25500.0,119.68,122.0,0,56.67,False,False,False,True,6.23,5.3942986,8.472751,0.0,0.0,1009.9875,5.031121,7.717333,0.6,0.6,1010.23334,3.6349964,8.743584,2.1999998,2.1999998,1009.9875,6.842329,12.907001,0.3,0.3,1009.5957
2022-02-02,71.67,33000.0,119.97,122.0,0,56.67,False,False,False,True,6.23,4.5312266,8.4665,0.0,0.0,1012.9333,3.4067132,7.6652493,0.0,0.0,1013.25824,5.646015,8.316501,0.2,0.2,1013.4832,8.911633,13.727834,0.0,0.0,1012.8042
2022-02-03,74.17,40500.0,120.05,122.0,0,65.0,False,False,False,True,6.23,3.369917,9.9665,1.2,1.2,1013.63336,4.6366105,8.906916,3.3000002,3.3000002,1014.175,5.451288,9.754,0.2,0.2,1014.1292,11.2249,15.223667,3.3,3.3,1012.9209
2022-02-04,76.67,48000.0,120.08,122.0,0,76.67,False,False,False,True,6.23,5.13099,8.1831665,30.700003,30.000004,1011.3125,5.23651,7.192333,31.100002,22.900003,1012.32495,2.7386875,7.9519176,26.500004,23.700003,1012.01245,14.441094,14.613252,28.8,28.8,1010.27905
2022-02-05,76.67,5000.0,119.82,122.0,0,76.67,False,False,False,True,6.23,4.3622537,7.0310855,5.3,5.3,1012.675,3.7117217,5.8381667,15.500002,4.0999994,1013.01666,3.393511,6.8852506,16.300001,14.000002,1012.9041,4.45647,13.661167,8.6,8.6,1012.10834
2022-02-06,75.0,27200.0,119.82,122.0,0,75.0,False,False,False,True,6.23,3.8559859,7.693583,0.0,0.0,1015.67914,3.4885843,7.0027504,0.0,0.0,1015.6541,4.8541303,7.851917,0.0,0.0,1016.39594,5.468223,12.779916,0.0,0.0,1015.67084
2022-02-07,76.67,12000.0,119.82,122.0,0,75.0,False,False,False,True,6.23,4.5638757,8.731083,0.0,0.0,1015.33344,4.097881,8.683999,0.0,0.0,1015.00415,4.120091,9.149833,0.0,0.0,1015.2708,5.869444,13.757,0.0,0.0,1015.24585
2022-02-08,76.67,36000.0,119.82,122.0,0,76.67,False,False,False,True,6.23,3.9412549,8.479,0.0,0.0,1014.5374,5.088802,9.70275,0.0,0.0,1014.07495,3.6100981,9.48525,0.90000004,0.90000004,1014.3166,6.5356345,13.436168,0.0,0.0,1014.19586
2022-02-09,86.67,58450.0,119.9,122.0,0,86.67,False,False,False,True,6.23,4.380513,10.035249,4.1,4.1,1015.81256,5.216439,8.658999,0.1,0.1,1015.98737,4.0633225,10.670667,0.1,0.1,1015.6125,8.14918,14.761167,0.0,0.0,1014.83344
2022-02-10,76.67,11250.0,120.0,122.0,0,76.67,False,False,False,True,6.23,4.6616488,10.112332,0.4,0.4,1014.7541,5.9806886,9.223582,0.5,0.5,1015.125,5.593252,11.549832,0.3,0.3,1014.65826,7.4947696,15.3695,0.0,0.0,1013.52496
2022-02-11,76.67,12125.0,120.21,122.0,0,76.67,False,False,False,True,6.23,5.0621805,8.8289995,0.9000001,0.9000001,1013.2251,3.914506,8.781918,0.70000005,0.70000005,1013.56665,4.5406337,9.82275,2.5,2.5,1013.66254,10.082674,14.1945,0.0,0.0,1013.41254
2022-02-12,76.67,0.0,120.92,122.0,0,76.67,False,False,False,True,6.23,3.284747,9.16025,0.0,0.0,1013.9084,3.4451866,9.665251,0.0,0.0,1013.9167,3.7194703,9.333168,0.0,0.0,1014.5208,4.334866,14.3965845,0.0,0.0,1013.7959
2022-02-13,65.0,0.0,120.92,122.0,0,65.0,False,False,False,True,6.23,4.0036173,9.679,0.0,0.0,1014.0833,3.43069,9.600666,0.0,0.0,1014.0874,4.1687374,10.4539995,0.1,0.1,1014.3083,4.952267,14.513251,0.0,0.0,1013.57495
2022-02-14,76.67,33250.0,120.92,122.0,0,76.67,False,False,False,True,6.23,4.1935353,11.033168,0.0,0.0,1013.7708,3.0908763,10.608998,0.0,0.0,1013.89594,4.683563,11.083167,0.0,0.0,1014.2708,3.69569,15.154916,0.0,0.0,1013.10406
2022-02-15,76.67,85375.0,121.28,122.0,0,76.67,False,False,False,True,6.23,4.5774927,11.743584,0.0,0.0,1013.02075,3.3312664,10.45275,1.1,1.1,1013.5083,4.3404794,11.001916,0.8,0.8,1013.3957,7.0287476,15.179916,0.0,0.0,1011.92914
2022-02-16,76.67,55250.0,120.84,122.0,0,76.67,False,False,False,True,6.23,4.127442,11.087334,0.0,0.0,1010.5374,4.936026,10.425667,0.3,0.3,1010.89575,4.3092837,12.387334,1.5,1.5,1010.6375,6.701103,15.827832,0.0,0.0,1009.53345
2022-02-17,76.67,11250.0,120.42,122.0,0,76.67,False,False,False,True,6.23,4.2183137,11.176917,0.0,0.0,1010.2334,4.7255683,10.888168,0.0,0.0,1010.6667,3.7090104,12.320666,0.0,0.0,1010.58344,7.9639087,16.117416,0.0,0.0,1009.6667
2022-02-18,76.67,66250.0,120.48,122.0,0,76.67,False,False,False,True,6.23,5.1905627,11.9227495,0.0,0.0,1011.76245,4.065394,11.317333,0.0,0.0,1012.10425,4.715857,12.318582,0.0,0.0,1012.2498,6.474362,16.504915,0.0,0.0,1011.1834
2022-02-19,76.67,36750.0,119.76,128.0,0,76.67,False,False,False,True,6.23,4.211662,11.3914995,0.5,0.5,1011.54987,5.3522487,10.254833,0.0,0.0,1011.9793,3.8893452,12.437333,0.0,0.0,1011.7,9.103972,15.819501,0.0,0.0,1010.54987
2022-02-20,75.0,48955.0,119.76,128.0,0,75.0,False,False,False,True,6.23,4.3300924,8.966498,2.8999999,2.8999999,1007.90405,3.9715297,8.836082,2.6999998,2.6999998,1008.5291,4.6088667,10.139417,0.70000005,0.70000005,1008.4626,7.118374,15.082002,0.4,0.4,1006.96265
2022-02-21,75.0,65500.0,119.76,128.0,0,75.0,False,False,False,True,6.23,4.367278,9.322751,0.0,0.0,1009.07916,2.3857148,8.665251,7.6,7.6,1010.2791,3.293595,9.681083,0.8,0.8,1010.08746,7.859905,15.252833,0.0,0.0,1008.25415
2022-02-22,65.0,67375.0,119.52,128.0,0,65.0,False,False,False,True,6.23,4.3595257,10.151917,0.0,0.0,1015.6792,2.9883623,9.611083,0.70000005,0.70000005,1016.16675,5.382438,10.035249,0.2,0.2,1016.16675,8.529981,16.473667,0.0,0.0,1014.83746
2022-02-23,65.0,54000.0,120.11,128.0,0,65.0,False,False,False,True,6.23,3.8846464,12.218583,0.0,0.0,1017.93335,5.0346966,10.700667,0.2,0.2,1018.5625,2.8577118,12.5915,0.0,0.0,1018.22076,6.7150407,17.398668,0.0,0.0,1016.5083
2022-02-24,65.0,89200.0,119.6,128.0,0,65.0,False,False,False,True,6.23,4.4315486,12.801915,0.8,0.8,1017.21265,4.719888,13.242332,0.2,0.2,1017.9958,4.9865255,14.214417,2.6000001,2.6000001,1017.75415,10.40457,19.323668,0.0,0.0,1015.4041
2022-02-25,65.0,44750.0,121.35,128.0,0,65.0,False,False,False,True,6.23,4.7448697,11.7456665,0.70000005,0.70000005,1018.1667,4.273035,10.486083,5.4,5.4,1019.07513,3.5553465,12.351917,1.3000001,1.3000001,1018.52075,8.249026,18.256998,3.8,3.8,1016.00415
2022-02-26,60.0,64875.0,120.77,128.0,0,68.66772954924875,False,False,False,True,6.23,4.62066,12.170666,0.0,0.0,1018.8208,5.1775103,11.142334,0.3,0.3,1019.64996,4.420555,13.251916,2.0,2.0,1019.44165,7.542643,18.302834,0.0,0.0,1017.04175
2022-02-27,55.0,85000.0,120.77,128.0,0,55.0,False,False,False,True,6.23,4.9699397,13.093586,0.0,0.0,1016.67487,5.7040725,12.30275,0.4,0.4,1017.75415,5.1170526,14.743584,0.2,0.2,1017.21246,6.8631377,18.275751,0.0,0.0,1014.66254
2022-02-28,66.67,41050.0,120.77,128.0,0,66.67,False,False,False,True,6.23,4.927195,13.395668,0.0,0.0,1015.06244,4.5134153,12.752751,0.0,0.0,1016.0208,4.891416,14.139417,0.0,0.0,1015.75006,8.108341,18.698668,0.0,0.0,1013.5457
2022-03-01,66.67,86640.0,120.85,128.0,0,66.67,False,False,True,False,7.14,4.2622695,14.072753,0.0,0.0,1016.66675,3.8823354,13.323585,0.1,0.1,1017.6375,3.0869658,15.010249,0.2,0.2,1017.20013,5.8402386,18.550749,0.0,0.0,1015.23755
2022-03-02,56.67,62800.0,120.85,128.0,0,56.67,False,False,True,False,7.14,4.899978,14.010251,0.0,0.0,1016.49164,5.3286843,13.311084,0.4,0.4,1017.4458,3.9772408,14.958168,3.3999999,3.3999999,1017.13324,6.7994437,18.648666,0.0,0.0,1014.85016
2022-03-03,56.67,23750.0,121.43,133.0,0,56.67,False,False,True,False,7.14,4.860748,14.876918,0.0,0.0,1015.8376,5.5834255,14.029832,3.8000002,3.8000002,1016.71655,5.176676,15.404,0.0,0.0,1016.4709,8.039187,19.434084,0.0,0.0,1014.0208
2022-03-04,60.84,35600.0,121.76,133.0,0,68.66772954924875,False,False,True,False,7.14,4.760072,15.172752,0.0,0.0,1014.12915,7.25078,13.356915,0.0,0.0,1015.12085,4.987464,15.774831,0.0,0.0,1014.5833,11.512928,20.063248,0.0,0.0,1011.78326
2022-03-05,65.0,47450.0,122.16,133.0,1,65.0,False,False,True,False,7.14,5.3218675,14.829002,0.0,0.0,1012.5125,4.686168,14.629836,0.0,0.0,1013.62085,4.8849807,15.297749,0.1,0.1,1013.58344,7.4627132,19.25492,0.0,0.0,1010.92084
2022-03-06,65.0,65425.0,122.16,133.0,1,65.0,False,False,True,False,7.14,5.008885,16.439417,0.0,0.0,1014.7083,3.3558705,16.398582,0.0,0.0,1015.7502,4.5946054,16.435251,0.0,0.0,1015.65845,5.751553,20.536167,0.0,0.0,1012.77496
2022-03-07,65.0,84650.0,122.16,133.0,1,65.0,False,False,True,False,7.14,5.2988,17.999836,0.0,0.0,1015.56665,4.179493,17.419416,0.0,0.0,1016.92914,5.4212966,18.143587,0.0,0.0,1016.48755,7.2446423,21.792418,0.0,0.0,1012.91254
2022-03-08,55.0,42975.0,123.44,133.0,1,55.0,False,False,True,False,7.14,4.764311,18.601915,0.0,0.0,1013.2375,3.6245606,18.175669,0.0,0.0,1014.84174,4.8560195,18.864416,0.0,0.0,1014.36676,7.2708573,21.919502,0.0,0.0,1010.83344
2022-03-09,56.67,81950.0,123.36,133.0,1,56.67,False,False,True,False,7.14,4.64967,18.581085,0.0,0.0,1012.4417,4.3606114,18.198584,0.0,0.0,1013.94183,5.040525,18.749836,0.0,0.0,1013.5999,5.823233,22.894499,0.0,0.0,1010.3916
2022-03-10,56.67,65700.0,122.8,133.0,1,46.67,False,False,True,False,7.14,4.3705406,18.412333,0.0,0.0,1012.65424,4.3688493,17.769417,0.0,0.0,1014.10406,5.1461277,18.495668,0.0,0.0,1013.63324,6.3413997,23.16117,0.0,0.0,1010.1084
2022-03-11,46.67,47500.0,122.4,133.0,1,56.67,False,False,True,False,7.14,3.747352,17.7415,0.0,0.0,1012.04156,4.065845,17.02775,1.7,1.7,1013.5166,3.7209055,18.34775,0.1,0.1,1012.9041,6.849472,22.686167,0.0,0.0,1009.42487
2022-03-12,46.67,69250.0,122.85,133.0,1,55.0,False,False,True,False,7.14,4.706061,18.614414,0.0,0.0,1011.2917,4.15705,17.844416,0.0,0.0,1012.76245,4.1863294,18.68942,0.0,0.0,1012.2625,6.466455,23.134087,0.0,0.0,1008.89154
2022-03-13,45.0,88375.0,122.85,133.0,1,45.0,False,False,True,False,7.14,5.312544,19.199833,0.0,0.0,1012.01666,4.3387074,17.906914,0.0,0.0,1013.52905,5.3085647,19.054003,0.0,0.0,1013.14166,7.1940136,23.667418,0.0,0.0,1009.52924
2022-03-14,56.67,35506.0,122.85,133.0,1,55.0,False,False,True,False,7.14,5.0461335,20.04775,0.0,0.0,1011.7751,4.0940022,19.258999,0.0,0.0,1013.4168,5.348837,19.970667,0.0,0.0,1012.9585,7.8085017,23.738253,0.0,0.0,1009.2791
2022-03-15,61.0,56500.0,122.8,133.0,1,60.0,False,False,True,False,7.14,4.6037197,20.804003,0.0,0.0,1009.01263,3.7060177,20.081919,0.0,0.0,1010.64166,5.321193,20.595669,0.0,0.0,1010.0959,6.9767623,24.132002,0.0,0.0,1006.27496
2022-03-16,55.0,93695.0,122.88,138.0,1,56.67,False,False,True,False,7.14,4.537948,20.2415,1.4000001,1.4000001,1007.87085,3.522229,19.113169,2.1,2.1,1009.7458,4.510881,20.426918,1.9,1.9,1009.0,5.077095,25.62992,0.0,0.0,1004.87085
2022-03-17,65.0,107243.0,122.33,138.0,1,55.0,False,False,True,False,7.14,4.658678,21.801918,0.0,0.0,1009.90424,4.7628274,19.01525,0.0,0.0,1011.7583,4.7476363,20.779001,0.0,0.0,1011.075,7.61612,27.14033,0.0,0.0,1006.48737
2022-03-18,65.0,93260.0,121.58,138.0,1,65.0,False,False,True,False,7.14,4.713283,22.41025,0.0,0.0,1010.3667,3.2746994,21.352747,0.1,0.1,1012.16254,4.7587295,22.189417,0.0,0.0,1011.50433,6.8209147,28.23825,0.0,0.0,1006.55426
2022-03-19,57.5,97000.0,121.58,138.0,1,57.5,False,False,True,False,7.14,5.2929697,22.556082,0.0,0.0,1007.78735,5.3616967,21.554832,0.0,0.0,1009.5417,5.2301197,22.404,0.0,0.0,1008.9958,6.334313,27.932001,0.0,0.0,1004.29584
2022-03-20,60.0,50625.0,121.58,138.0,1,60.0,False,False,True,False,7.14,5.4825644,22.526922,0.0,0.0,1006.47504,5.602228,21.375666,0.0,0.0,1008.0999,5.0965667,22.2665,0.0,0.0,1007.55426,8.519801,27.271582,0.0,0.0,1003.14575
2022-03-21,65.0,55575.0,121.58,138.0,1,65.0,False,False,True,False,7.14,4.6745944,21.57067,0.3,0.3,1007.7917,5.8833594,20.329832,0.0,0.0,1009.6541,3.880954,21.914415,0.0,0.0,1008.83325,7.709938,27.069502,0.4,0.4,1004.42914
2022-03-22,65.0,97350.0,122.09,138.0,1,65.0,False,False,True,False,7.14,5.3133354,20.97692,0.2,0.2,1008.83325,4.7078357,19.954832,0.2,0.2,1010.50433,4.292388,20.85192,6.2999997,6.2999997,1009.92914,8.184912,27.540335,0.0,0.0,1005.39996
2022-03-23,70.0,132595.0,122.19,138.0,1,70.0,False,False,True,False,7.14,5.043845,19.287336,4.1,4.1,1009.63745,2.9374444,18.011084,11.4,11.4,1011.4375,4.6218467,19.233168,5.4,5.4,1010.77924,8.346667,26.979918,0.0,0.0,1005.86646
2022-03-24,67.5,159257.5,122.39,138.0,1,60.0,False,False,True,False,7.14,5.7121735,18.424833,14.700001,14.700001,1008.0124,5.2434344,17.234,2.6000001,2.6000001,1009.44995,5.996176,19.212336,0.8000001,0.8000001,1008.6833,8.443341,26.188253,0.1,0.1,1003.78754
2022-03-25,65.0,185920.0,122.49,138.0,1,65.0,False,False,True,False,7.14,6.9662437,19.987333,0.0,0.0,1006.8418,6.720124,19.029833,0.0,0.0,1008.52075,6.142734,21.401917,0.0,0.0,1007.6958,9.779004,26.42367,0.0,0.0,1003.51666
2022-03-26,65.0,85960.0,122.22,138.0,0,65.0,False,False,True,False,7.14,5.660544,20.822752,0.0,0.0,1007.6792,4.902631,19.236084,0.0,0.0,1009.57916,5.908848,20.449837,0.0,0.0,1009.0168,7.432693,25.569498,0.0,0.0,1005.1584
2022-03-27,65.0,59825.0,122.22,138.0,0,65.0,False,False,True,False,7.14,5.8027263,21.551918,0.0,0.0,1010.3416,4.7913694,19.596502,0.0,0.0,1012.5625,5.6108356,20.824833,0.0,0.0,1011.8418,10.00649,26.13617,0.0,0.0,1007.87933
2022-03-28,60.0,52662.5,122.22,138.0,0,66.67,False,False,True,False,7.14,4.3283935,21.374832,0.0,0.0,1009.8791,3.2233794,18.313164,0.70000005,0.70000005,1011.8625,3.7375011,20.839418,0.1,0.1,1010.9084,9.887641,27.752836,0.0,0.0,1006.81683
2022-03-29,55.0,45500.0,122.16,138.0,0,55.0,False,False,True,False,7.14,4.3096166,20.691502,1.6000001,1.6000001,1008.8459,3.812809,19.333998,0.1,0.1,1010.41675,4.8697863,20.568584,0.1,0.1,1009.60406,11.86596,27.419502,0.1,0.1,1006.1458
2022-03-30,55.0,76280.0,121.88,138.0,0,55.0,False,False,True,False,7.14,2.4937336,18.57275,17.9,17.9,1010.3416,2.236719,18.146498,6.7999997,6.7999997,1011.65424,3.4501011,18.924835,7.5,7.5,1010.97076,12.292255,27.432001,0.2,0.2,1007.09595
2022-03-31,55.0,107060.0,121.76,138.0,0,56.67,False,False,True,False,7.14,2.6710646,17.964418,27.699999,27.699999,1010.5,2.675255,18.07775,12.000001,12.000001,1011.58746,3.309703,18.649836,10.5,10.5,1010.94183,10.383812,26.065332,3.3000002,3.3000002,1007.35004
2022-04-01,56.67,110200.0,121.57,138.0,0,55.0,False,False,True,False,7.61,5.257998,19.74775,7.499999,7.499999,1009.48334,5.332451,19.556915,1.5000002,1.5000002,1010.7458,4.1434503,20.23525,3.3000002,3.3000002,1010.08344,7.78324,27.111168,0.0,0.0,1006.3125
2022-04-02,56.67,106650.0,121.57,138.0,0,56.67,False,False,True,False,7.61,3.663872,19.829004,14.800001,14.800001,1012.7083,3.3320532,18.934002,13.900002,13.900002,1014.07086,4.4839897,19.870668,6.799999,6.799999,1013.29584,13.325183,27.734085,0.8,0.8,1009.14166
2022-04-03,55.0,141475.0,121.57,138.0,0,55.0,False,False,True,False,7.61,5.0691466,19.974836,5.7999997,5.7999997,1011.14166,6.0904403,19.206915,0.1,0.1,1012.33746,4.2201495,20.354,2.4999998,2.4999998,1011.6292,8.269715,26.929918,1.5,1.5,1007.9792
2022-04-04,55.0,105025.0,121.57,138.0,0,55.0,False,False,True,False,7.61,4.6397605,20.979002,0.0,0.0,1009.57495,4.273023,20.261084,0.0,0.0,1011.1541,4.9814906,21.38317,0.70000005,0.70000005,1010.50415,7.3141837,27.606997,0.0,0.0,1006.3916
2022-04-05,55.0,72750.0,121.18,143.0,0,55.0,False,False,True,False,7.61,4.827763,21.462334,0.0,0.0,1012.6875,4.57962,20.554832,1.4000001,1.4000001,1014.3791,3.6018322,22.295668,0.90000004,0.90000004,1013.62085,9.630179,28.834082,0.0,0.0,1009.1792
