Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,Hilly_Temperature,Hilly_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Average_Price_lag14,Supply_Volume_lag1,Supply_Volume_lag3,Supply_Volume_lag7,Sarlahi_Temperature_lag1,Sarlahi_Temperature_lag3,Sarlahi_Temperature_lag7,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Hilly_Temperature_lag1,Hilly_Temperature_lag3,Hilly_Temperature_lag7,Hilly_Air_Pressure_lag1,Hilly_Air_Pressure_lag3,Dhading_Rainfall_MM_lag1,Dhading_Rainfall_MM_lag3,Dhading_Rainfall_MM_lag7,Kavre_Rainfall_MM_lag1,Kavre_Rainfall_MM_lag3,Kavre_Rainfall_MM_lag7,Kathmandu_Air_Pressure_lag1,Kathmandu_Air_Pressure_lag3,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag3,Kathmandu_Rainfall_MM_lag7,Supply_Volume_rollmean_3,Supply_Volume_rollstd_3,Supply_Volume_rollmean_7,Supply_Volume_rollstd_7,Sarlahi_Temperature_rollmean_3,Sarlahi_Temperature_rollstd_3,Sarlahi_Temperature_rollmean_7,Sarlahi_Temperature_rollstd_7,Sarlahi_Rainfall_MM_rollmean_3,Sarlahi_Rainfall_MM_rollstd_3,Sarlahi_Rainfall_MM_rollmean_7,Sarlahi_Rainfall_MM_rollstd_7,Hilly_Temperature_rollmean_3,Hilly_Temperature_rollstd_3,Hilly_Temperature_rollmean_7,Hilly_Temperature_rollstd_7,Hilly_Air_Pressure_rollmean_3,Hilly_Air_Pressure_rollstd_3,Dhading_Rainfall_MM_rollmean_3,Dhading_Rainfall_MM_rollstd_3,Dhading_Rainfall_MM_rollmean_7,Dhading_Rainfall_MM_rollstd_7,Kavre_Rainfall_MM_rollmean_3,Kavre_Rainfall_MM_rollstd_3,Kavre_Rainfall_MM_rollmean_7,Kavre_Rainfall_MM_rollstd_7,Kathmandu_Air_Pressure_rollmean_3,Kathmandu_Air_Pressure_rollstd_3,Kathmandu_Rainfall_MM_rollmean_3,Kathmandu_Rainfall_MM_rollstd_3,Kathmandu_Rainfall_MM_rollmean_7,Kathmandu_Rainfall_MM_rollstd_7,Average_Price
16312.5,119.6,122.0,0,0,0,0,1,6.03,0.0,1013.01263,8.929833,4.5,1013.2417,1.0000001,14.959084,0.4,1012.55005,9.6342085,1013.056365,25,1,1,0,0.4999999999999999,0.8660254037844387,56.67,56.67,66.67,76.67,16625.0,17625.0,22500.0,14.836167,14.248665,11.821584,0.0,0.0,0.0,9.673792,9.22795775,11.2842085,1013.09589,1011.91045,0.0,0.0,0.0,4.8,1.1,0.0,1013.30835,1012.2376,1.9,0.90000004,0.0,15416.666666666666,3000.867930005203,18125.0,5464.849799704776,14.688250166666668,0.3874176848094186,13.710571642857143,1.3063344986028884,0.0,0.0,0.07142857142857142,0.18898223650461513,9.763722166666668,0.5859286034388179,9.981380535714285,0.8576197003293992,1012.454905,0.5985862753802939,0.0,0.0,0.042857142857142864,0.0786795792469425,3.1666666666666665,1.887679351302369,2.099999962857143,2.0672041740798965,1012.76395,0.535603157667336,2.36666658,1.7473788068609222,2.2142856342857145,2.5314214116635356,55.0
16000.0,119.95,122.0,0,0,0,0,1,6.03,0.3,1013.9124,6.7465,0.90000004,1014.0708,0.6,13.111167,0.1,1013.8999,8.351916750000001,1013.8958,26,1,2,0,0.4999999999999999,0.8660254037844387,55.0,56.67,66.67,76.67,16312.5,12000.0,24250.0,14.959084,14.9799185,12.238251,0.4,0.0,0.0,9.6342085,10.38941675,10.647748750000002,1013.056365,1012.358375,0.0,0.0,0.0,1.0000001,3.6,0.0,1013.2417,1012.7459,4.5,4.2999997,0.0,14979.166666666666,2584.761030218021,17241.071428571428,5129.371683651676,14.925056499999998,0.0776822148580827,14.15878592857143,1.066403254174454,0.13333333333333333,0.23094010767584916,0.1285714285714286,0.22146697055682954,9.899139083333333,0.4250539450377306,9.74566625,0.6386585484157544,1012.8368766666667,0.4148655687774448,0.0,0.0,0.042857142857142864,0.0786795792469425,3.133333366666667,1.942506916332604,2.24285712,1.9277422574459673,1013.09865,0.3073027456807026,3.5666665666666666,1.4468355515860678,2.8571427771428572,2.445306331496563,56.67
10000.0,119.95,122.0,0,0,0,0,1,6.03,0.0,1014.26245,6.3819156,1.7,1014.4375,0.2,11.952834,0.0,1014.25415,7.4904588,1014.25839,27,1,3,0,0.4999999999999999,0.8660254037844387,56.67,56.67,55.0,76.67,16000.0,16625.0,10625.0,13.111167,14.836167,13.136166,0.1,0.0,0.5,8.351916750000001,9.673792,9.860249,1013.8958,1013.09589,0.3,0.0,0.1,0.6,4.8,0.90000004,1014.0708,1013.30835,0.90000004,1.9,1.5000001,16312.5,312.50000000056286,16062.5,4093.7897580766617,14.302139333333335,1.0332417293626601,14.283488214285715,0.8290046029511232,0.16666666666666666,0.20816659994661205,0.14285714285714285,0.21491969707422523,9.219972416666666,0.7520187455723,9.417690250000001,0.6859440556268808,1013.3493516666667,0.4736506013477593,0.09999999999999999,0.17320508075688043,0.08571428571428572,0.12149857925879003,2.1333333666666667,2.3180451289826096,2.328571405714286,1.8218252821199528,1013.5402833333334,0.4606479196042219,2.4333333466666667,1.8583146321331054,2.9857142114285713,2.288688375384269,55.0
14416.666666666668,120.42,122.0,0,0,0,0,1,6.03,0.0,1015.15424,7.0215,0.2,1015.0833,0.2,11.554917,0.0,1015.41254,6.454000199999999,1015.29587,28,1,4,0,0.4999999999999999,0.8660254037844387,55.0,55.0,56.67,76.67,10000.0,16312.5,23250.0,11.952834,14.959084,14.71325,0.0,0.4,0.0,7.4904588,9.6342085,8.786291,1014.25839,1013.056365,0.0,0.0,0.2,0.2,1.0000001,4.2999997,1014.4375,1013.2417,1.7,4.5,6.8999996,14104.166666666666,3557.745365162289,15973.214285714286,4236.476207269662,13.341028333333332,1.5162493000975599,14.114440785714285,1.15751554069574,0.16666666666666666,0.20816659994661205,0.07142857142857142,0.14960264830862102,8.492194683333334,1.0787372794140906,9.079148792857143,0.9608334985778246,1013.7368516666667,0.6165747762090169,0.09999999999999999,0.17320508075688043,0.07142857142857142,0.1253566341056006,0.6000000333333336,0.40000005000000494,2.2285714,1.929347222323066,1013.9166666666666,0.6126191503171112,2.36666668,1.8903262349834395,3.014285625714286,2.268206604724164,56.67
18833.333333333336,120.37,122.0,0,0,0,0,1,6.03,0.0,1015.5417,7.8735833,0.0,1015.17084,0.0,11.859084,0.0,1015.62085,7.5977491,1015.65418,29,1,5,1,0.4999999999999999,0.8660254037844387,56.67,56.67,56.67,76.67,14416.666666666668,16000.0,17625.0,11.554917,13.111167,14.248665,0.0,0.1,0.0,6.454000199999999,8.351916750000001,9.22795775,1015.29587,1013.8958,0.0,0.3,0.0,0.2,0.6,1.1,1015.0833,1014.0708,0.2,0.90000004,0.90000004,13472.222222222224,3109.4985900434044,14711.309523809525,2769.199303362998,12.206306,0.8084952422327557,13.663250357142857,1.4609718954857511,0.03333333333333333,0.0577350269189574,0.07142857142857142,0.14960264830862102,7.4321252499999995,0.9503020098803666,8.745964392857143,1.3885101493360306,1014.4833533333334,0.7266397850602698,0.09999999999999999,0.17320508075688043,0.04285714285714285,0.11338934190276688,0.33333333333333365,0.23094010767585804,1.642857157142857,1.81462313482127,1014.5305333333332,0.5126211694170398,0.9333333466666667,0.7505553490582839,2.0571428257142856,1.6969158949049203,66.67
23250.0,120.37,122.0,0,0,0,0,1,6.03,0.0,1011.6252,8.288166,0.4,1011.71674,0.0,11.952834,0.0,1012.2083,8.17899935,1011.954325,30,1,6,1,0.4999999999999999,0.8660254037844387,66.67,55.0,56.67,66.67,18833.333333333336,10000.0,12000.0,11.859084,11.952834,14.9799185,0.0,0.0,0.0,7.5977491,7.4904588,10.38941675,1015.65418,1014.25839,0.0,0.0,0.0,0.0,0.2,3.6,1015.17084,1014.4375,0.0,1.7,4.2999997,14416.666666666666,4416.666666666714,14883.92857142857,3008.4241566116857,11.788944999999998,0.20802426351991202,13.321881642857141,1.5760293473852993,0.0,0.0,0.07142857142857142,0.14960264830862102,7.180736033333333,0.6316538060571856,8.513077442857142,1.430279054993236,1015.06948,0.7249115498453278,0.0,0.0,0.04285714285714285,0.11338934190276688,0.13333333333333364,0.11547005383794222,1.4857143,1.914356781943071,1014.8972133333333,0.40052225223323157,0.6333333333333332,0.9291573243177583,1.9285713914285714,1.8282179031843613,65.0
18000.0,120.37,122.0,0,0,0,0,1,6.03,0.0,1012.4626,9.688167,0.0,1012.25,0.0,13.7445,0.0,1011.81244,9.56962575,1012.44175,31,1,0,0,0.4999999999999999,0.8660254037844387,65.0,56.67,56.67,66.67,23250.0,14416.666666666668,16625.0,11.952834,11.554917,14.836167,0.0,0.0,0.0,8.17899935,6.454000199999999,9.673792,1011.954325,1015.29587,0.0,0.0,0.0,0.0,0.2,4.8,1011.71674,1015.0833,0.4,0.2,1.9,18833.333333333332,4416.6666666667,16491.071428571428,4039.3366913497916,11.788944999999998,0.20802426351991202,12.889441,1.4559866004720001,0.0,0.0,0.07142857142857142,0.14960264830862102,7.41024955,0.8776517406197164,8.197303528571428,1.1667016094463742,1014.3014583333334,2.0405569527355385,0.0,0.0,0.04285714285714285,0.11338934190276688,0.06666666666666697,0.11547005383794272,0.9714285857142857,1.7259917786594468,1013.9902933333333,1.9694413884488327,0.20000000000000004,0.20000000000000842,1.3714285771428567,1.5596092286516,66.67
25500.0,119.68,122.0,0,0,0,0,1,6.23,0.0,1009.9875,7.717333,0.6,1010.23334,2.1999998,12.907001,0.3,1009.5957,8.6081675,1009.9875,1,2,1,0,0.8660254037844386,0.5000000000000001,66.67,66.67,55.0,66.67,18000.0,18833.333333333336,16312.5,13.7445,11.859084,14.959084,0.0,0.0,0.4,9.56962575,7.5977491,9.6342085,1012.44175,1015.65418,0.0,0.0,0.0,0.0,0.0,1.0000001,1012.25,1015.17084,0.0,0.0,4.5,20027.777777777777,2821.46205860515,16687.5,4080.161040984827,12.518806,1.0625166360354097,12.73348857142857,1.2576775911104165,0.0,0.0,0.07142857142857142,0.14960264830862102,8.4487914,1.0132448832272452,8.182422635714286,1.1451969160562265,1013.350085,2.0102328495535366,0.0,0.0,0.04285714285714285,0.11338934190276688,0.0,0.0,0.28571430000000003,0.3804759237736706,1013.0458600000001,1.8595016959398192,0.13333333333333333,0.23094010767585788,1.1000000057142858,1.616580752906166,69.17
33000.0,119.97,122.0,0,0,0,0,1,6.23,0.0,1012.9333,7.6652493,0.0,1013.25824,0.2,13.727834,0.0,1012.8042,8.3915005,1013.20825,2,2,2,0,0.8660254037844386,0.5000000000000001,69.17,65.0,56.67,66.67,25500.0,23250.0,16000.0,12.907001,11.952834,13.111167,0.3,0.0,0.1,8.6081675,8.17899935,8.351916750000001,1009.9875,1011.954325,0.0,0.0,0.3,2.1999998,0.0,0.6,1010.23334,1011.71674,0.6,0.4,0.90000004,22250.0,3848.701079585194,18000.0,5249.559064375821,12.868111666666666,0.8964658660954896,12.440333857142857,0.8129956216285303,0.09999999999999999,0.17320508075688612,0.05714285714285715,0.11338934190277068,8.785597533333332,0.7120895369549585,8.03584535,0.9825170098767105,1011.4611916666667,1.2993156386951188,0.0,0.0,0.04285714285714285,0.11338934190276688,0.733333266666667,1.270170476747124,0.4571428285714285,0.797615421114715,1011.4000266666666,1.0449688466831726,0.3333333333333333,0.3055050463303944,0.5428571485714285,0.6051367456636401,71.67
40500.0,120.05,122.0,0,0,0,0,1,6.23,1.2,1013.63336,8.906916,3.3000002,1014.175,0.2,15.223667,3.3,1012.9209,9.86025,1013.88128,3,2,3,0,0.8660254037844386,0.5000000000000001,71.67,66.67,55.0,55.0,33000.0,18000.0,10000.0,13.727834,13.7445,11.952834,0.0,0.0,0.0,8.3915005,9.56962575,7.4904588,1013.20825,1012.44175,0.0,0.0,0.0,0.2,0.0,0.2,1013.25824,1012.25,0.0,0.0,1.7,25500.0,7500.000000000013,20428.571428571428,7583.551366131256,13.459778333333333,0.4787917335066858,12.52842914285714,0.9236779147759383,0.09999999999999999,0.17320508075688612,0.042857142857142864,0.1133893419027707,8.85643125,0.627073315765329,8.04150017142857,0.9847507015287567,1011.8791666666666,1.6824632673056454,0.0,0.0,0.0,0.0,0.7999999333333337,1.216552390980354,0.3999999714285714,0.799999924999999,1011.91386,1.5402102379884688,0.19999999999999998,0.3464101615137803,0.4142857142857142,0.612178000880385,74.17
48000.0,120.08,122.0,0,0,0,0,1,6.23,30.000004,1011.3125,7.192333,22.900003,1012.32495,23.700003,14.613252,28.8,1010.27905,8.06754205,1011.662475,4,2,4,0,0.8660254037844386,0.5000000000000001,74.17,69.17,56.67,56.67,40500.0,25500.0,14416.666666666668,15.223667,12.907001,11.554917,3.3,0.3,0.0,9.86025,8.6081675,6.454000199999999,1013.88128,1009.9875,1.2,0.0,0.0,0.2,2.1999998,0.2,1014.175,1010.23334,3.3000002,0.6,0.2,33000.0,7500.0000000000055,24785.714285714286,9185.820537208352,13.952834000000001,1.1746080575617581,12.995690999999999,1.3243707422508282,1.2,1.8248287590894658,0.5142857142857142,1.2334620267477112,8.953306,0.7928724434448696,8.380041771428571,1.1561671668604734,1012.35901,2.0811744533554863,0.39999999999999997,0.6928203230275494,0.17142857142857143,0.4535573676110724,0.8666666000000003,1.1547004229091988,0.3999999714285714,0.799999924999999,1012.5555266666667,2.062650094062757,1.3000000666666667,1.7578396969007197,0.6428571714285715,1.1942322443031501,76.67
5000.0,119.82,122.0,0,0,0,0,1,6.23,5.3,1012.675,5.8381667,4.0999994,1013.01666,14.000002,13.661167,8.6,1012.10834,6.958168049999999,1012.78955,5,2,5,1,0.8660254037844386,0.5000000000000001,76.67,71.67,66.67,56.67,48000.0,33000.0,18833.333333333336,14.613252,13.727834,11.859084,28.8,0.0,0.0,8.06754205,8.3915005,7.5977491,1011.662475,1013.20825,30.000004,0.0,0.0,23.700003,0.2,0.0,1012.32495,1013.25824,22.900003,0.0,0.0,40500.0,7499.999999999993,29583.333333333336,11376.449846551903,14.521584333333331,0.7521178842484331,13.432596,1.2733302264829038,10.700000000000001,15.761662348876785,4.628571428571428,10.72733491067163,8.773097516666667,0.9553337955107434,8.61054775,0.8202056657000435,1012.9173350000001,1.1376500164481798,10.400001333333334,16.984701304409374,4.457143428571428,11.272217670006302,8.033334333333334,13.567733058007011,3.757143257142857,8.82984770666281,1013.25273,0.9250373077358043,8.7333344,12.379150808786099,3.885714742857143,8.466883382528342,76.67
