Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Average_Price_rollmean_7,Average_Price_rollmean_30,Supply_Volume_rollmean_30,Supply_Volume_rollmean_90
2023-04-14,55.0,27450.0,131.27,165.0,1,False,False,True,False,7.76,6.3246236,24.195671,0.0,0.0,1009.85004,5.4908233,22.267336,0.0,0.0,1011.95825,4.623662,23.260254,0.0,0.0,1011.42926,8.788743,27.654917,0.0,0.0,1006.8667,14,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,11250.0,19000.0,19600.0,55.0,53.056333333333335,52398.333333333336,35918.305555555555
2023-04-15,55.0,24480.0,131.27,165.0,0,False,False,True,False,7.76,5.774485,24.670668,0.0,0.0,1010.6917,3.65582,22.331917,0.8,0.8,1012.85004,3.538574,24.022753,0.0,0.0,1012.0127,8.424049,28.409082,0.0,0.0,1007.31244,15,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,27450.0,10625.0,65000.0,55.0,53.38966666666667,51047.666666666664,35956.97222222222
2023-04-16,55.0,8550.0,131.27,165.0,0,False,False,True,False,7.76,6.246475,25.10817,0.0,0.0,1008.3708,4.9209657,22.311087,0.0,0.0,1010.61664,4.365742,24.874838,0.0,0.0,1009.77496,9.172196,28.48408,0.0,0.0,1004.7126,16,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,24480.0,29250.0,49250.0,55.0,53.66733333333333,49691.0,35690.86111111111
2023-04-17,45.0,15275.0,131.27,165.0,0,False,False,True,False,7.76,6.4785633,25.266504,0.0,0.0,1008.2,5.004895,23.742332,0.0,0.0,1010.3875,4.9727015,24.860252,0.0,0.0,1009.70013,8.753559,28.469498,0.0,0.0,1004.69165,17,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,8550.0,47250.0,28825.0,53.57142857142857,53.611666666666665,49239.333333333336,35243.916666666664
2023-04-18,55.0,11250.0,131.46,165.0,0,False,False,True,False,7.76,6.8063087,25.770666,0.0,0.0,1009.05426,6.890997,24.49025,0.0,0.0,1011.28754,4.915482,25.75817,0.0,0.0,1010.3084,10.068906,29.802834,0.0,0.0,1005.2625,18,4,1,0,0.8660254037844387,-0.4999999999999998,45.0,55.0,55.0,15275.0,25100.0,53925.0,53.57142857142857,53.945,47816.833333333336,34521.694444444445
2023-04-19,55.0,16590.0,131.57,165.0,0,False,False,True,False,7.76,6.914421,25.70817,0.0,0.0,1005.13324,6.0919595,24.338167,0.0,0.0,1007.2749,5.364224,25.470667,0.3,0.3,1006.646,10.734174,29.79033,0.0,0.0,1001.7541,19,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,11250.0,55250.0,75050.0,53.57142857142857,53.889333333333326,45868.166666666664,34044.916666666664
2023-04-20,55.0,17720.0,131.87,165.0,0,False,False,True,False,7.76,6.7228923,24.839418,0.0,0.0,1003.1333,5.222962,23.627752,0.1,0.1,1005.2292,5.2510824,24.162333,0.0,0.0,1004.6501,9.102308,28.596582,0.0,0.0,999.771,20,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,45.0,55.0,16590.0,11250.0,23275.0,53.57142857142857,53.833666666666666,45683.0,33359.305555555555
2023-04-21,55.0,34050.0,131.74,165.0,0,False,False,True,False,7.76,5.6967063,21.508165,1.9,1.9,1005.89166,7.284435,20.88608,0.1,0.1,1007.6208,7.8045883,22.312332,0.0,0.0,1006.5666,10.361667,27.846582,2.6,2.6,1001.5959,21,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,17720.0,27450.0,97600.0,53.57142857142857,53.778,43564.666666666664,32855.13888888889
2023-04-22,55.0,21365.0,131.65,165.0,0,False,False,True,False,7.76,7.0708537,21.5165,0.0,0.0,1006.0,4.1349154,20.033998,0.8000001,0.8000001,1007.7624,4.8690934,21.337336,0.4,0.4,1007.1834,8.918773,27.498667,0.0,0.0,1003.17926,22,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,34050.0,24480.0,101050.0,53.57142857142857,53.72233333333333,40908.5,32434.194444444445
2023-04-23,55.0,15000.0,131.65,165.0,0,False,False,True,False,7.76,7.6508255,21.23317,0.0,0.0,1008.56665,4.3641896,19.792336,3.6999998,3.6999998,1010.6125,5.0860887,20.464417,1.5999999,1.5999999,1010.04584,12.340966,26.917418,0.0,0.0,1006.4082,23,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,21365.0,8550.0,56125.0,53.57142857142857,54.05566666666666,39537.666666666664,31328.083333333332
2023-04-24,55.0,27830.0,131.65,165.0,0,False,False,True,False,7.76,4.32246,17.908169,1.3000001,1.3000001,1014.17926,4.2374215,16.21525,0.3,0.3,1015.7791,4.455055,17.747751,5.1,5.1,1015.00415,8.602454,24.319502,0.6,0.6,1011.3625,24,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,45.0,15000.0,15275.0,14000.0,55.0,54.333333333333336,39998.666666666664,31123.416666666668
2023-04-25,55.0,24250.0,131.36,165.0,0,False,False,True,False,7.76,4.482447,18.79775,0.6,0.6,1013.72504,4.1480527,16.646498,2.6,2.6,1015.45825,4.367118,19.297752,0.0,0.0,1014.5166,6.0502415,25.940332,0.0,0.0,1010.57074,25,4,1,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,27830.0,11250.0,102075.0,55.0,54.666666666666664,37404.5,30793.972222222223
2023-04-26,55.0,56575.0,131.37,165.0,0,False,False,True,False,7.76,5.0489125,20.312334,0.1,0.1,1010.8792,5.7092547,18.3715,0.4,0.4,1012.6541,4.555549,20.695665,1.6,1.6,1011.82916,8.295651,27.488249,0.0,0.0,1007.58325,26,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,24250.0,16590.0,89900.0,55.0,55.0,36293.666666666664,31297.583333333332
2023-04-27,55.0,28000.0,131.13,165.0,0,False,False,True,False,7.76,5.454702,20.912334,0.1,0.1,1010.6958,5.184435,19.138166,0.1,0.1,1012.53754,4.688149,20.956083,0.0,0.0,1011.68756,8.517187,27.092417,0.0,0.0,1007.57513,27,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,56575.0,17720.0,97000.0,55.0,55.333333333333336,33993.666666666664,31244.805555555555
2023-04-28,55.0,30750.0,131.25,165.0,0,False,False,True,False,7.76,6.1637416,21.218584,0.0,0.0,1010.62067,7.7041645,19.269419,0.0,0.0,1012.34174,5.540033,21.11025,0.0,0.0,1011.58344,7.9005466,27.56325,0.0,0.0,1007.3083,28,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,28000.0,34050.0,37550.0,55.0,55.333333333333336,33767.0,31085.36111111111
2023-04-29,55.0,30750.0,131.23,165.0,0,False,False,True,False,7.76,5.828287,21.137335,0.70000005,0.70000005,1009.94574,4.7662005,19.004831,2.0,2.0,1012.03754,5.0678964,20.764418,2.6,2.6,1011.30005,6.903707,27.479918,0.5,0.5,1006.9082,29,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,30750.0,21365.0,97100.0,55.0,55.666666666666664,31555.333333333332,30344.805555555555
2023-04-30,55.0,10925.0,131.23,165.0,0,False,False,True,False,7.76,3.873769,19.0165,3.6999998,3.6999998,1009.875,3.9414914,17.475668,2.6,2.6,1011.4709,4.2964883,19.274836,0.7,0.7,1010.5959,9.614539,25.52575,5.9,5.9,1007.17914,30,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,30750.0,15000.0,88800.0,55.0,56.0,28959.5,30085.63888888889
2023-05-01,45.0,10925.0,131.23,165.0,0,False,False,True,False,7.41,3.7134283,18.19775,1.6000001,1.6000001,1011.15424,3.5125923,15.829831,6.7000003,6.7000003,1012.89996,3.7089674,16.933168,3.2999997,3.2999997,1012.1916,3.8321245,24.3945,0.4,0.4,1008.6125,1,5,0,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,10925.0,27830.0,17800.0,53.57142857142857,56.0,28730.333333333332,29734.805555555555
2023-05-02,55.0,10260.0,131.23,165.0,0,False,False,True,False,7.41,4.275594,17.92275,4.2999997,4.2999997,1011.9417,3.4215968,15.965251,13.4,13.4,1013.4666,3.9916947,17.756086,1.9,1.9,1012.6541,4.8173776,24.992416,0.4,0.4,1008.93335,2,5,1,0,0.49999999999999994,-0.8660254037844387,45.0,55.0,55.0,10925.0,24250.0,52500.0,53.57142857142857,56.0,27322.333333333332,29159.916666666668
2023-05-03,55.0,28300.0,131.32,165.0,0,False,False,True,False,7.41,4.4975657,19.306084,3.6000001,3.6000001,1012.3333,3.4542847,17.556915,6.0,6.0,1014.00836,4.192605,19.158169,7.3999996,7.3999996,1013.13745,6.593063,26.831999,0.0,0.0,1008.9875,3,5,2,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,10260.0,56575.0,73400.0,53.57142857142857,55.666666666666664,25819.0,29152.13888888889
2023-05-04,55.0,32200.0,131.22,165.0,0,False,False,True,False,7.41,4.005202,19.001917,0.5,0.5,1011.19586,3.6793432,16.750666,11.9,11.9,1013.01666,3.822717,18.4415,8.400001,8.400001,1012.22925,6.8037105,26.24659,6.1,6.1,1008.1333,4,5,3,0,0.49999999999999994,-0.8660254037844387,55.0,45.0,55.0,28300.0,28000.0,58500.0,53.57142857142857,55.333333333333336,24942.333333333332,29276.583333333332
2023-05-05,55.0,12000.0,131.19,165.0,0,False,False,True,False,7.41,5.504024,20.343584,0.0,0.0,1008.32086,5.7424164,18.494417,0.4,0.4,1009.79987,5.202573,20.0665,0.0,0.0,1009.1125,9.436031,27.55075,0.0,0.0,1005.43335,5,5,4,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,32200.0,30750.0,40800.0,53.57142857142857,55.0,23982.333333333332,29354.36111111111
2023-05-06,55.0,12000.0,131.19,165.0,0,False,False,True,False,7.41,5.065104,21.966501,0.5,0.5,1006.2708,5.0054994,19.829832,0.1,0.1,1008.07916,5.390528,21.562334,0.0,0.0,1007.39996,11.126602,29.042414,0.0,0.0,1003.02094,6,5,5,1,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,12000.0,30750.0,27250.0,53.57142857142857,54.666666666666664,23474.0,29409.916666666668
2023-05-07,55.0,12525.0,131.19,165.0,0,False,False,True,False,7.41,6.4751263,21.881083,3.0999997,3.0999997,1006.67084,4.389991,20.252748,0.4,0.4,1008.70416,5.1239667,22.516502,0.3,0.3,1007.75415,9.5373535,30.28408,0.0,0.0,1002.7834,7,5,6,1,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,12000.0,10925.0,19000.0,53.57142857142857,54.333333333333336,23258.166666666668,29471.305555555555
2023-05-08,55.0,20000.0,131.19,165.0,0,False,False,True,False,7.41,6.597198,23.266504,0.0,0.0,1006.425,4.697688,21.834002,0.1,0.1,1008.5334,4.9696245,23.458168,0.0,0.0,1007.7585,10.503653,30.33825,0.0,0.0,1003.1084,8,5,0,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,45.0,12525.0,10925.0,10625.0,55.0,54.333333333333336,23570.666666666668,29464.916666666668
2023-05-09,55.0,11250.0,131.18,165.0,0,False,False,True,False,7.41,6.4030433,23.429,0.0,0.0,1006.57904,4.571966,21.988165,0.0,0.0,1008.72906,5.21179,23.547752,0.0,0.0,1007.9998,10.586921,29.982004,0.0,0.0,1003.1584,9,5,1,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,20000.0,10260.0,29250.0,55.0,54.333333333333336,22970.666666666668,29523.805555555555
2023-05-10,56.67,11250.0,131.57,165.0,0,False,False,True,False,7.41,6.2275214,23.581083,0.0,0.0,1006.3125,5.1303754,22.454834,0.0,0.0,1008.6543,4.4867654,23.985252,0.0,0.0,1007.7917,8.709554,29.698664,0.0,0.0,1003.17096,10,5,2,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,11250.0,28300.0,47250.0,55.238571428571426,54.389,21770.666666666668,29515.472222222223
2023-05-11,55.0,11250.0,131.48,165.0,0,False,False,True,False,7.41,6.909613,24.112335,0.0,0.0,1009.00006,4.384855,21.675667,0.0,0.0,1011.32916,4.6677775,23.568586,0.0,0.0,1010.4749,7.7677855,29.22367,0.0,0.0,1005.79596,11,5,3,0,0.49999999999999994,-0.8660254037844387,56.67,55.0,55.0,11250.0,32200.0,25100.0,55.238571428571426,54.389,21309.0,29596.027777777777
2023-05-12,55.0,11250.0,131.65,165.0,0,False,False,True,False,7.41,7.303175,24.353998,0.0,0.0,1009.3208,4.471254,22.088165,0.1,0.1,1011.57074,5.573562,23.470667,0.0,0.0,1010.83746,9.72558,30.454918,0.0,0.0,1006.0041,12,5,4,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,11250.0,12000.0,55250.0,55.238571428571426,54.389,19842.333333333332,29676.583333333332
2023-05-13,55.0,10625.0,131.77,165.0,0,False,False,True,False,7.41,5.285121,24.310251,0.0,0.0,1009.0166,4.349667,21.725664,0.70000005,0.70000005,1011.0999,5.698723,23.620667,0.0,0.0,1010.22076,8.860509,31.709078,0.0,0.0,1005.5083,13,5,5,1,0.49999999999999994,-0.8660254037844387,55.0,56.67,55.0,11250.0,12000.0,11250.0,55.238571428571426,54.389,19821.5,29639.083333333332
2023-05-14,55.0,39950.0,131.77,165.0,0,False,False,True,False,7.41,4.3758817,23.018585,5.1999993,5.1999993,1006.27075,4.1593776,20.525667,11.2,11.2,1008.37085,5.771007,22.6915,1.9000001,1.9000001,1007.3582,10.2810755,31.996588,0.0,0.0,1001.40424,14,5,6,1,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,10625.0,12525.0,27450.0,55.238571428571426,54.389,20238.166666666668,29949.63888888889
2023-05-15,55.0,41300.0,131.77,165.0,0,False,False,True,False,7.41,6.285641,21.1165,13.6,13.6,1006.06256,5.7795024,19.204834,2.0,2.0,1007.779,5.687052,21.431086,2.1,2.1,1006.72076,7.4937625,30.184082,0.0,0.0,1001.8127,15,5,0,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,39950.0,20000.0,24480.0,55.238571428571426,54.389,20798.833333333332,30275.194444444445
2023-05-16,55.0,2625.0,131.98,155.0,0,False,False,True,False,7.41,4.6867423,20.312334,24.8,24.8,1007.61255,3.5235472,19.613167,17.5,17.5,1009.3376,5.2281985,20.6415,10.5,10.5,1008.53754,11.349361,29.29658,1.6,1.6,1003.51245,16,5,1,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,41300.0,11250.0,8550.0,55.238571428571426,54.389,20601.333333333332,30059.916666666668
2023-05-17,55.0,2500.0,131.84,155.0,0,False,False,True,False,7.41,5.3365593,20.537333,41.599995,41.599995,1010.13745,4.288051,19.971498,10.099999,10.099999,1011.83325,5.30096,20.849833,3.0,3.0,1010.87506,11.195926,28.404917,6.1000004,6.1000004,1006.2207,17,5,2,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,56.67,2625.0,11250.0,15275.0,55.0,54.72233333333334,20175.5,29929.36111111111
2023-05-18,55.0,2500.0,132.12,155.0,0,False,False,True,False,7.41,5.2973084,20.510252,36.000004,36.000004,1010.90015,5.984855,19.736082,7.4999995,7.4999995,1012.22925,4.7000504,20.904001,8.600002,8.600002,1011.33746,9.668312,27.975748,1.2,1.2,1007.2961,18,5,3,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,2500.0,11250.0,11250.0,55.0,54.72233333333334,19883.833333333332,29798.805555555555
2023-05-19,55.0,25275.0,132.47,155.0,0,False,False,True,False,7.41,4.8330436,21.060251,11.400001,11.400001,1008.521,6.3129025,20.265247,0.6,0.6,1009.92914,5.904658,22.279001,0.3,0.3,1008.9084,8.702121,28.31117,0.0,0.0,1004.79175,19,5,4,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,2500.0,11250.0,16590.0,55.0,54.72233333333334,20173.333333333332,30057.416666666668
2023-05-20,55.0,5125.0,132.56,155.0,0,False,False,True,False,7.41,4.323064,21.083168,6.5,6.5,1007.61664,4.0141816,19.981916,0.70000005,0.70000005,1009.51245,5.1192203,21.795668,8.7,8.7,1008.59174,8.938805,28.95492,0.0,0.0,1003.89166,20,5,5,1,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,25275.0,10625.0,17720.0,55.0,54.72233333333334,19753.5,30107.416666666668
2023-05-21,55.0,2625.0,132.56,155.0,0,False,False,True,False,7.41,5.183294,21.456085,0.6,0.6,1008.60406,4.901633,20.836086,1.2,1.2,1010.29584,4.7049317,22.12692,0.5,0.5,1009.6208,9.238637,29.1445,1.6,1.6,1005.1209,21,5,6,1,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,5125.0,39950.0,34050.0,55.0,54.72233333333334,18706.0,29935.194444444445
2023-05-22,55.0,13000.0,132.56,155.0,0,False,False,True,False,7.41,5.055761,22.741503,0.8,0.8,1009.89594,4.597051,21.579834,1.4,1.4,1011.5418,4.6079926,22.726915,0.9,0.9,1010.7876,12.587669,30.23617,0.3,0.3,1006.50836,22,5,0,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,2625.0,41300.0,21365.0,55.0,54.72233333333334,18427.166666666668,29935.194444444445
2023-05-23,45.0,6575.0,132.83,155.0,0,False,False,True,False,7.41,3.5229967,21.762335,0.2,0.2,1010.1792,3.14248,20.400663,4.4,4.4,1011.96246,4.7769065,21.041502,5.4999995,5.4999995,1011.20844,8.645089,26.396585,7.5999994,7.5999994,1007.3875,23,5,1,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,13000.0,2625.0,15000.0,53.57142857142857,54.389,18146.333333333332,29541.583333333332
2023-05-24,45.0,2625.0,132.79,155.0,0,False,False,True,False,7.41,3.9226234,21.69567,11.3,11.3,1008.9334,4.5848956,20.631914,8.1,8.1,1010.59576,4.4135585,21.418585,8.2,8.2,1009.7959,7.8723187,28.18825,0.2,0.2,1005.675,24,5,2,0,0.49999999999999994,-0.8660254037844387,45.0,55.0,55.0,6575.0,2500.0,27830.0,52.142857142857146,54.05566666666667,17306.166666666668,29497.972222222223
2023-05-25,45.0,1250.0,132.56,155.0,0,False,False,True,False,7.41,4.2283645,19.9415,15.700001,15.700001,1008.52905,4.562876,19.548582,17.000002,17.000002,1009.98334,4.3776574,20.408167,12.3,12.3,1009.0708,8.071662,28.119501,2.6000001,2.6000001,1004.5125,25,5,3,0,0.49999999999999994,-0.8660254037844387,45.0,55.0,55.0,2625.0,2500.0,24250.0,50.714285714285715,53.72233333333334,16539.5,29158.527777777777
2023-05-26,45.0,18125.0,132.69,155.0,0,False,False,True,False,7.41,4.6124873,20.674835,0.6,0.6,1008.73755,3.5989063,19.04233,4.8,4.8,1010.4124,3.9339797,19.849834,1.6000001,1.6000001,1009.68744,6.9137874,26.079916,17.300001,17.300001,1006.0417,26,5,4,0,0.49999999999999994,-0.8660254037844387,45.0,45.0,55.0,1250.0,25275.0,56575.0,49.285714285714285,53.389,15257.833333333334,29083.527777777777
2023-05-27,45.0,5000.0,132.43,155.0,0,False,False,True,False,7.41,4.466575,19.799835,7.0,7.0,1008.38763,3.5225208,18.738169,2.8999999,2.8999999,1009.8833,4.7373133,19.324835,5.1,5.1,1009.3167,5.075319,26.309082,7.1000004,7.1000004,1005.6875,27,5,5,1,0.49999999999999994,-0.8660254037844387,45.0,45.0,55.0,18125.0,5125.0,28000.0,47.857142857142854,53.05566666666667,14491.166666666666,28627.972222222223
2023-05-28,45.0,2800.0,132.43,155.0,0,False,False,True,False,7.41,4.825532,20.604002,1.6,1.6,1009.9709,2.8725646,19.02775,1.4000002,1.4000002,1011.68335,4.200808,20.272753,1.1000001,1.1000001,1010.99164,7.6034684,27.194498,1.3000001,1.3000001,1007.09174,28,5,6,1,0.49999999999999994,-0.8660254037844387,45.0,45.0,55.0,5000.0,2625.0,30750.0,46.42857142857143,52.72233333333334,13559.5,28581.305555555555
2023-05-29,45.0,9000.0,132.43,155.0,0,False,False,True,False,7.41,4.853761,22.114416,0.0,0.0,1011.19183,3.143382,20.850666,1.3000001,1.3000001,1012.9666,3.321954,22.231085,1.3000001,1.3000001,1012.1541,5.0017915,29.27575,0.0,0.0,1007.48755,29,5,0,0,0.49999999999999994,-0.8660254037844387,45.0,45.0,55.0,2800.0,13000.0,30750.0,45.0,52.389,12834.5,28481.305555555555
2023-05-30,38.75,5975.0,132.51,155.0,0,False,False,True,False,7.41,5.518551,23.933167,0.0,0.0,1010.18335,3.807792,22.323584,1.6000001,1.6000001,1012.32904,4.2990813,23.901918,0.0,0.0,1011.4167,7.0421424,31.204916,0.0,0.0,1005.85834,30,5,1,0,0.49999999999999994,-0.8660254037844387,45.0,45.0,45.0,9000.0,6575.0,10925.0,44.107142857142854,51.84733333333334,12669.5,28331.305555555555
2023-05-31,32.5,2950.0,132.64,155.0,0,False,False,True,False,7.41,6.1252875,25.056084,0.0,0.0,1007.85406,6.3099484,23.829834,0.1,0.1,1010.04987,4.7869577,25.38317,0.0,0.0,1008.88324,10.029719,32.381996,0.0,0.0,1003.40826,31,5,2,0,0.49999999999999994,-0.8660254037844387,38.75,45.0,45.0,5975.0,2625.0,10925.0,42.32142857142857,51.43066666666667,12403.666666666666,28007.86111111111
2023-06-01,27.5,10325.0,132.66,155.0,0,False,True,False,False,6.83,5.312603,25.335249,0.0,0.0,1005.00415,4.224907,23.702745,0.0,0.0,1006.9124,4.700769,25.868586,0.0,0.0,1006.0249,12.688183,32.42158,0.0,0.0,1001.3,1,6,3,0,1.2246467991473532e-16,-1.0,32.5,45.0,45.0,2950.0,1250.0,10260.0,39.82142857142857,50.514,12405.833333333334,27967.027777777777
2023-06-02,27.5,1425.0,132.16,155.0,0,False,True,False,False,6.83,5.7840486,24.86025,0.0,0.0,1004.96246,5.203756,23.302748,0.0,0.0,1007.07074,3.8382292,26.024836,0.0,0.0,1005.9167,10.494607,32.440334,0.0,0.0,1001.1335,2,6,4,0,1.2246467991473532e-16,-1.0,27.5,38.75,45.0,10325.0,18125.0,28300.0,37.32142857142857,49.59733333333334,11510.0,27624.944444444445
2023-06-03,27.5,1425.0,132.0,155.0,0,False,True,False,False,6.83,5.219419,25.370668,0.0,0.0,1006.1458,4.0528135,23.12358,0.4,0.4,1008.4958,4.3059235,25.814417,0.0,0.0,1007.44586,9.303121,32.352833,0.0,0.0,1002.35406,3,6,5,1,1.2246467991473532e-16,-1.0,27.5,32.5,45.0,1425.0,5000.0,32200.0,34.82142857142857,48.68066666666667,10484.166666666666,27080.5
2023-06-04,27.67,4150.0,132.0,155.0,0,False,True,False,False,6.83,5.9325395,25.197748,0.0,0.0,1006.05005,4.2936587,24.084,0.0,0.0,1008.21246,4.6985917,25.493584,0.0,0.0,1007.34985,6.8065586,32.040333,0.0,0.0,1002.3667,4,6,6,1,1.2246467991473532e-16,-1.0,27.5,27.5,45.0,1425.0,2800.0,12000.0,32.34571428571429,47.76966666666667,10222.5,26993.277777777777
2023-06-05,27.5,14950.0,132.0,155.0,0,False,True,False,False,6.83,5.90756,24.824831,0.0,0.0,1005.83746,4.523147,22.961082,0.0,0.0,1008.2041,3.6499698,25.404001,0.1,0.1,1007.13745,8.995474,32.79658,0.0,0.0,1001.72095,5,6,0,0,1.2246467991473532e-16,-1.0,27.67,27.5,45.0,4150.0,9000.0,12000.0,29.845714285714287,46.853,10320.833333333334,27092.722222222223
2023-06-06,25.0,14950.0,132.58,155.0,0,False,True,False,False,6.83,5.340983,25.189417,0.1,0.1,1005.13336,3.334479,23.463167,3.3999999,3.3999999,1007.72504,4.0104675,25.353998,0.3,0.3,1006.62506,9.53441,33.492416,0.0,0.0,1000.7,6,6,1,0,1.2246467991473532e-16,-1.0,27.5,27.5,38.75,14950.0,5975.0,12525.0,27.881428571428575,45.853,10401.666666666666,27214.38888888889
2023-06-07,22.5,6200.0,132.48,155.0,0,False,True,False,False,6.83,5.6973457,25.199835,0.1,0.1,1004.7165,2.95799,23.77983,0.3,0.3,1007.2251,3.7256851,25.895668,0.5,0.5,1006.03326,7.302143,34.107,0.0,0.0,1000.0041,7,6,2,0,1.2246467991473532e-16,-1.0,25.0,27.67,32.5,14950.0,2950.0,20000.0,26.452857142857145,44.76966666666667,9941.666666666666,27252.722222222223
2023-06-08,30.63,6425.0,132.38,155.0,0,False,True,False,False,6.83,5.537622,26.201914,0.1,0.1,1004.06647,3.2018855,25.0215,0.2,0.2,1006.6499,4.1200986,26.637337,0.1,0.1,1005.37085,8.482054,34.727833,0.0,0.0,999.3291,8,6,3,0,1.2246467991473532e-16,-1.0,22.5,27.5,27.5,6200.0,10325.0,11250.0,26.900000000000002,43.95733333333333,9780.833333333334,27293.555555555555
2023-06-09,38.75,6650.0,132.41,155.0,0,False,True,False,False,6.83,6.0876694,26.833166,0.0,0.0,1001.65845,3.936598,25.296495,0.2,0.2,1004.2417,4.7191887,26.806086,0.0,0.0,1003.1584,11.046096,34.68408,0.0,0.0,997.6208,9,6,4,0,1.2246467991473532e-16,-1.0,30.63,25.0,27.5,6425.0,1425.0,11250.0,28.50714285714286,43.36,9627.5,27348.0
2023-06-10,46.88,6875.0,132.25,155.0,0,False,True,False,False,6.83,5.264278,26.22692,0.3,0.3,1001.3125,4.8679585,23.934,1.4,1.4,1003.73334,4.437857,25.447754,0.3,0.3,1002.7834,11.559361,33.340332,0.9,0.9,997.80835,10,6,5,1,1.2246467991473532e-16,-1.0,38.75,22.5,27.5,6650.0,1425.0,11250.0,31.275714285714287,43.089333333333336,9481.666666666666,27385.5
2023-06-11,55.0,7100.0,132.25,155.0,0,False,True,False,False,6.83,5.2917233,24.739418,3.7999997,3.7999997,1000.9292,5.449364,23.431915,1.8,1.8,1002.86664,4.35394,24.6165,2.8999999,2.8999999,1001.92914,10.685509,31.327833,2.6999998,2.6999998,997.0,11,6,6,1,1.2246467991473532e-16,-1.0,46.88,30.63,27.67,6875.0,4150.0,11250.0,35.18,43.089333333333336,9343.333333333334,27244.944444444445
2023-06-12,55.0,7450.0,132.25,155.0,0,False,True,False,False,6.83,5.544481,23.735252,10.8,10.8,1001.52924,3.3575075,22.815248,4.2999997,4.2999997,1003.56244,4.521981,23.395666,11.8,11.8,1002.51245,14.662014,29.36534,2.6999998,2.6999998,998.03326,12,6,0,0,1.2246467991473532e-16,-1.0,55.0,38.75,27.5,7100.0,14950.0,10625.0,39.10857142857143,43.089333333333336,9237.5,27065.222222222223
2023-06-13,35.0,2500.0,132.2,155.0,0,False,True,False,False,6.83,5.5110087,23.381086,16.7,16.7,1000.5999,3.641072,22.773582,5.7,5.7,1002.4041,5.212297,23.229002,11.5,11.5,1001.48315,9.350166,28.827833,11.9,11.9,996.93756,13,6,1,0,1.2246467991473532e-16,-1.0,55.0,46.88,25.0,7450.0,14950.0,39950.0,40.537142857142854,42.42266666666667,7989.166666666667,26875.222222222223
