Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Precipitation,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Sarlahi_Temperature_lag1,Sarlahi_Temperature_lag3,Sarlahi_Temperature_lag7,Sarlahi_Precipitation_lag1,Sarlahi_Precipitation_lag3,Sarlahi_Precipitation_lag7,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Hilly_Temperature_lag1,Hilly_Temperature_lag3,Hilly_Temperature_lag7,Hilly_Precipitation_lag1,Hilly_Precipitation_lag3,Hilly_Precipitation_lag7,Hilly_Rainfall_MM_lag1,Hilly_Rainfall_MM_lag3,Hilly_Rainfall_MM_lag7,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag2
2022-01-31,66.67,18000.0,120.37,122.0,0,False,False,False,True,6.03,0.0,13.7445,0.0,0.0,9.56962575,0.0,0.0,31,1,0,0,0.49999999999999994,0.8660254037844387,65.0,56.67,56.67,23250.0,16625.0,8000.0,11.952834,11.554917,14.836167,0.0,0.0,0.0,0.0,0.0,0.0,8.17899935,6.454000199999999,9.673791999999999,0.0,0.1,2.4,0.0,0.1,2.4,0.4,0.0
2022-02-01,69.17,25500.0,119.68,122.0,0,False,False,False,True,6.23,0.6,12.907001,0.3,0.3,8.6081675,1.0999999,1.0999999,1,2,1,0,0.8660254037844386,0.5000000000000001,66.67,66.67,55.0,18000.0,16312.5,8000.0,13.7445,11.859084,14.959084,0.0,0.0,0.4,0.0,0.0,0.4,9.56962575,7.5977491,9.6342085,0.0,0.0,0.50000005,0.0,0.0,0.50000005,0.0,0.4
2022-02-02,71.67,33000.0,119.97,122.0,0,False,False,False,True,6.23,0.0,13.727834,0.0,0.0,8.3915005,0.1,0.1,2,2,2,0,0.8660254037844386,0.5000000000000001,69.17,65.0,56.67,25500.0,16000.0,22375.0,12.907001,11.952834,13.111167,0.3,0.0,0.1,0.3,0.0,0.1,8.6081675,8.17899935,8.351916750000001,1.0999999,0.0,0.44999999999999996,1.0999999,0.0,0.44999999999999996,0.6,0.0
2022-02-03,74.17,40500.0,120.05,122.0,0,False,False,False,True,6.23,3.3000002,15.223667,3.3,3.3,9.86025,0.7,0.7,3,2,3,0,0.8660254037844386,0.5000000000000001,71.67,66.67,55.0,33000.0,10000.0,8000.0,13.727834,13.7445,11.952834,0.0,0.0,0.0,0.0,0.0,0.0,8.3915005,9.56962575,7.4904588,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.6
2022-02-04,76.67,48000.0,120.08,122.0,0,False,False,False,True,6.23,22.900003,14.613252,28.8,28.8,8.06754205,28.6000035,26.8500035,4,2,4,0,0.8660254037844386,0.5000000000000001,74.17,69.17,56.67,40500.0,14416.666666666668,32500.0,15.223667,12.907001,11.554917,3.3,0.3,0.0,3.3,0.3,0.0,9.86025,8.6081675,6.454000199999999,0.7,1.0999999,0.1,0.7,1.0999999,0.1,3.3000002,0.0
2022-02-05,76.67,5000.0,119.82,122.0,0,False,False,False,True,6.23,4.0999994,13.661167,8.6,8.6,6.958168049999999,10.800000500000001,9.650001,5,2,5,1,0.8660254037844386,0.5000000000000001,76.67,71.67,66.67,48000.0,18833.333333333336,11250.0,14.613252,13.727834,11.859084,28.8,0.0,0.0,28.8,0.0,0.0,8.06754205,8.3915005,7.5977491,28.6000035,0.1,0.0,26.8500035,0.1,0.0,22.900003,3.3000002
2022-02-06,75.0,27200.0,119.82,122.0,0,False,False,False,True,6.23,0.0,12.779916,0.0,0.0,7.77275,0.0,0.0,6,2,6,1,0.8660254037844386,0.5000000000000001,76.67,74.17,65.0,5000.0,23250.0,32500.0,13.661167,15.223667,11.952834,8.6,3.3,0.0,8.6,3.3,0.0,6.958168049999999,9.86025,8.17899935,10.800000500000001,0.7,0.0,9.650001,0.7,0.0,4.0999994,22.900003
2022-02-07,76.67,12000.0,119.82,122.0,0,False,False,False,True,6.23,0.0,13.757,0.0,0.0,8.940458,0.0,0.0,7,2,0,0,0.8660254037844386,0.5000000000000001,75.0,76.67,66.67,27200.0,18000.0,33500.0,12.779916,14.613252,13.7445,0.0,28.8,0.0,0.0,28.8,0.0,7.77275,8.06754205,9.56962575,0.0,28.6000035,0.0,0.0,26.8500035,0.0,0.0,4.0999994
2022-02-08,76.67,36000.0,119.82,122.0,0,False,False,False,True,6.23,0.0,13.436168,0.0,0.0,8.982125,0.45000002,0.45000002,8,2,1,0,0.8660254037844386,0.5000000000000001,76.67,76.67,69.17,12000.0,25500.0,34500.0,13.757,13.661167,12.907001,0.0,8.6,0.3,0.0,8.6,0.3,8.940458,6.958168049999999,8.6081675,0.0,10.800000500000001,1.0999999,0.0,9.650001,1.0999999,0.0,0.0
2022-02-09,86.67,58450.0,119.9,122.0,0,False,False,False,True,6.23,0.1,14.761167,0.0,0.0,10.352958000000001,2.0999999999999996,2.0999999999999996,9,2,2,0,0.8660254037844386,0.5000000000000001,76.67,75.0,71.67,36000.0,33000.0,14000.0,13.436168,12.779916,13.727834,0.0,0.0,0.0,0.0,0.0,0.0,8.982125,7.77275,8.3915005,0.45000002,0.0,0.1,0.45000002,0.0,0.1,0.0,0.0
2022-02-10,76.67,11250.0,120.0,122.0,0,False,False,False,True,6.23,0.5,15.3695,0.0,0.0,10.831082,0.35,0.35,10,2,3,0,0.8660254037844386,0.5000000000000001,86.67,76.67,74.17,58450.0,40500.0,25000.0,14.761167,13.757,15.223667,0.0,0.0,3.3,0.0,0.0,3.3,10.352958000000001,8.940458,9.86025,2.0999999999999996,0.0,0.7,2.0999999999999996,0.0,0.7,0.1,0.0
2022-02-11,76.67,12125.0,120.21,122.0,0,False,False,False,True,6.23,0.70000005,14.1945,0.0,0.0,9.32587475,1.7000000499999999,1.7000000499999999,11,2,4,0,0.8660254037844386,0.5000000000000001,76.67,76.67,76.67,11250.0,48000.0,12000.0,15.3695,13.436168,14.613252,0.0,0.0,28.8,0.0,0.0,28.8,10.831082,8.982125,8.06754205,0.35,0.45000002,28.6000035,0.35,0.45000002,26.8500035,0.5,0.1
2022-02-12,76.67,19166.666666666668,120.92,122.0,0,False,False,False,True,6.23,0.0,14.3965845,0.0,0.0,9.246709,0.0,0.0,12,2,5,1,0.8660254037844386,0.5000000000000001,76.67,86.67,76.67,12125.0,5000.0,12000.0,14.1945,14.761167,13.661167,0.0,0.0,8.6,0.0,0.0,8.6,9.32587475,10.352958000000001,6.958168049999999,1.7000000499999999,2.0999999999999996,10.800000500000001,1.7000000499999999,2.0999999999999996,9.650001,0.70000005,0.5
2022-02-13,65.0,26208.333333333336,120.92,122.0,0,False,False,False,True,6.23,0.0,14.513251,0.0,0.0,10.06649975,0.05,0.05,13,2,6,1,0.8660254037844386,0.5000000000000001,76.67,76.67,75.0,19166.666666666668,27200.0,11812.5,14.3965845,15.3695,12.779916,0.0,0.0,0.0,0.0,0.0,0.0,9.246709,10.831082,7.77275,0.0,0.35,0.0,0.0,0.35,0.0,0.0,0.70000005
2022-02-14,76.67,33250.0,120.92,122.0,0,False,False,False,True,6.23,0.0,15.154916,0.0,0.0,11.0581675,0.0,0.0,14,2,0,0,0.8660254037844386,0.5000000000000001,65.0,76.67,76.67,26208.333333333336,12000.0,11625.0,14.513251,14.1945,13.757,0.0,0.0,0.0,0.0,0.0,0.0,10.06649975,9.32587475,8.940458,0.05,1.7000000499999999,0.0,0.05,1.7000000499999999,0.0,0.0,0.0
2022-02-15,76.67,85375.0,121.28,122.0,0,False,False,False,True,6.23,1.1,15.179916,0.0,0.0,11.37275,0.4,0.4,15,2,1,0,0.8660254037844386,0.5000000000000001,76.67,76.67,76.67,33250.0,36000.0,11437.5,15.154916,14.3965845,13.436168,0.0,0.0,0.0,0.0,0.0,0.0,11.0581675,9.246709,8.982125,0.0,0.0,0.45000002,0.0,0.0,0.45000002,0.0,0.0
2022-02-16,76.67,55250.0,120.84,122.0,0,False,False,False,True,6.23,0.3,15.827832,0.0,0.0,11.737334,0.75,0.75,16,2,2,0,0.8660254037844386,0.5000000000000001,76.67,65.0,86.67,85375.0,58450.0,11250.0,15.179916,14.513251,14.761167,0.0,0.0,0.0,0.0,0.0,0.0,11.37275,10.06649975,10.352958000000001,0.4,0.05,2.0999999999999996,0.4,0.05,2.0999999999999996,1.1,0.0
2022-02-17,76.67,11250.0,120.42,122.0,0,False,False,False,True,6.23,0.0,16.117416,0.0,0.0,11.7487915,0.0,0.0,17,2,3,0,0.8660254037844386,0.5000000000000001,76.67,76.67,76.67,55250.0,11250.0,22500.0,15.827832,15.154916,15.3695,0.0,0.0,0.0,0.0,0.0,0.0,11.737334,11.0581675,10.831082,0.75,0.0,0.35,0.75,0.0,0.35,0.3,1.1
2022-02-18,76.67,66250.0,120.48,122.0,0,False,False,False,True,6.23,0.0,16.504915,0.0,0.0,12.12066575,0.0,0.0,18,2,4,0,0.8660254037844386,0.5000000000000001,76.67,76.67,76.67,11250.0,12125.0,24250.0,16.117416,15.179916,14.1945,0.0,0.0,0.0,0.0,0.0,0.0,11.7487915,11.37275,9.32587475,0.0,0.4,1.7000000499999999,0.0,0.4,1.7000000499999999,0.0,0.3
2022-02-19,76.67,36750.0,119.76,128.0,0,False,False,False,True,6.23,0.0,15.819501,0.0,0.0,11.91441625,0.25,0.25,19,2,5,1,0.8660254037844386,0.5000000000000001,76.67,76.67,76.67,66250.0,19166.666666666668,10625.0,16.504915,15.827832,14.3965845,0.0,0.0,0.0,0.0,0.0,0.0,12.12066575,11.737334,9.246709,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0
2022-02-20,75.0,48955.0,119.76,128.0,0,False,False,False,True,6.23,2.6999998,15.082002,0.4,0.4,9.5529575,1.799999975,1.799999975,20,2,6,1,0.8660254037844386,0.5000000000000001,76.67,76.67,65.0,36750.0,26208.333333333336,23250.0,15.819501,16.117416,14.513251,0.0,0.0,0.0,0.0,0.0,0.0,11.91441625,11.7487915,10.06649975,0.25,0.0,0.05,0.25,0.0,0.05,0.0,0.0
2022-02-21,75.0,65500.0,119.76,128.0,0,False,False,False,True,6.23,7.6,15.252833,0.0,0.0,9.501916999999999,0.4,0.4,21,2,0,0,0.8660254037844386,0.5000000000000001,75.0,76.67,76.67,48955.0,33250.0,17625.0,15.082002,16.504915,15.154916,0.4,0.0,0.0,0.4,0.0,0.0,9.5529575,12.12066575,11.0581675,1.799999975,0.0,0.0,1.799999975,0.0,0.0,2.6999998,0.0
2022-02-22,65.0,67375.0,119.52,128.0,0,False,False,False,True,6.23,0.70000005,16.473667,0.0,0.0,10.093582999999999,0.1,0.1,22,2,1,0,0.8660254037844386,0.5000000000000001,75.0,76.67,76.67,65500.0,85375.0,12000.0,15.252833,15.819501,15.179916,0.0,0.0,0.0,0.0,0.0,0.0,9.501916999999999,11.91441625,11.37275,0.4,0.25,0.4,0.4,0.25,0.4,7.6,2.6999998
2022-02-23,65.0,54000.0,120.11,128.0,0,False,False,False,True,6.23,0.2,17.398668,0.0,0.0,12.4050415,0.0,0.0,23,2,2,0,0.8660254037844386,0.5000000000000001,65.0,75.0,76.67,67375.0,55250.0,16625.0,16.473667,15.082002,15.827832,0.0,0.4,0.0,0.0,0.4,0.0,10.093582999999999,9.5529575,11.737334,0.1,1.799999975,0.75,0.1,1.799999975,0.75,0.70000005,7.6
2022-02-24,65.0,89200.0,119.6,128.0,0,False,False,False,True,6.23,0.2,19.323668,0.0,0.0,13.508166,1.7000000499999999,1.7000000499999999,24,2,3,0,0.8660254037844386,0.5000000000000001,65.0,75.0,76.67,54000.0,11250.0,16312.5,17.398668,15.252833,16.117416,0.0,0.0,0.0,0.0,0.0,0.0,12.4050415,9.501916999999999,11.7487915,0.0,0.4,0.0,0.0,0.4,0.0,0.2,0.70000005
2022-02-25,65.0,44750.0,121.35,128.0,0,False,False,False,True,6.23,5.4,18.256998,3.8,3.8,12.04879175,1.000000075,1.000000075,25,2,4,0,0.8660254037844386,0.5000000000000001,65.0,65.0,76.67,89200.0,66250.0,16000.0,19.323668,16.473667,16.504915,0.0,0.0,0.0,0.0,0.0,0.0,13.508166,10.093582999999999,12.12066575,1.7000000499999999,0.1,0.0,1.7000000499999999,0.1,0.0,0.2,0.2
2022-02-26,60.0,64875.0,120.77,128.0,0,False,False,False,True,6.23,0.3,18.302834,0.0,0.0,12.711291,1.0,1.0,26,2,5,1,0.8660254037844386,0.5000000000000001,65.0,65.0,76.67,44750.0,36750.0,10000.0,18.256998,17.398668,15.819501,3.8,0.0,0.0,3.8,0.0,0.0,12.04879175,12.4050415,11.91441625,1.000000075,0.0,0.25,1.000000075,0.0,0.25,5.4,0.2
2022-02-27,55.0,85000.0,120.77,128.0,0,False,False,False,True,6.23,0.4,18.275751,0.0,0.0,13.918585,0.1,0.1,27,2,6,1,0.8660254037844386,0.5000000000000001,60.0,65.0,75.0,64875.0,48955.0,14416.666666666668,18.302834,19.323668,15.082002,0.0,0.0,0.4,0.0,0.0,0.4,12.711291,13.508166,9.5529575,1.0,1.7000000499999999,1.799999975,1.0,1.7000000499999999,1.799999975,0.3,5.4
2022-02-28,66.67,41050.0,120.77,128.0,0,False,False,False,True,6.23,0.0,18.698668,0.0,0.0,13.767542500000001,0.0,0.0,28,2,0,0,0.8660254037844386,0.5000000000000001,55.0,65.0,75.0,85000.0,65500.0,18833.333333333336,18.275751,18.256998,15.252833,0.0,3.8,0.0,0.0,3.8,0.0,13.918585,12.04879175,9.501916999999999,0.1,1.000000075,0.4,0.1,1.000000075,0.4,0.4,0.3
2022-03-01,66.67,86640.0,120.85,128.0,0,False,False,True,False,7.14,0.1,18.550749,0.0,0.0,14.541501,0.1,0.1,1,3,1,0,1.0,6.123233995736766e-17,66.67,60.0,65.0,41050.0,67375.0,23250.0,18.698668,18.302834,16.473667,0.0,0.0,0.0,0.0,0.0,0.0,13.767542500000001,12.711291,10.093582999999999,0.0,1.0,0.1,0.0,1.0,0.1,0.0,0.4
2022-03-02,56.67,62800.0,120.85,128.0,0,False,False,True,False,7.14,0.4,18.648666,0.0,0.0,14.4842095,1.69999995,1.69999995,2,3,2,0,1.0,6.123233995736766e-17,66.67,55.0,65.0,86640.0,54000.0,18000.0,18.550749,18.275751,17.398668,0.0,0.0,0.0,0.0,0.0,0.0,14.541501,13.918585,12.4050415,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0
2022-03-03,56.67,23750.0,121.43,133.0,0,False,False,True,False,7.14,3.8000002,19.434084,0.0,0.0,15.140459,0.0,0.0,3,3,3,0,1.0,6.123233995736766e-17,56.67,66.67,65.0,62800.0,89200.0,25500.0,18.648666,18.698668,19.323668,0.0,0.0,0.0,0.0,0.0,0.0,14.4842095,13.767542500000001,13.508166,1.69999995,0.0,1.7000000499999999,1.69999995,0.0,1.7000000499999999,0.4,0.1
2022-03-04,60.84,35600.0,121.76,133.0,0,False,False,True,False,7.14,0.0,20.063248,0.0,0.0,15.4737915,0.0,0.0,4,3,4,0,1.0,6.123233995736766e-17,56.67,66.67,65.0,23750.0,44750.0,33000.0,19.434084,18.550749,18.256998,0.0,0.0,3.8,0.0,0.0,3.8,15.140459,14.541501,12.04879175,0.0,0.1,1.000000075,0.0,0.1,1.000000075,3.8000002,0.4
2022-03-05,65.0,47450.0,122.16,133.0,1,False,False,True,False,7.14,0.0,19.25492,0.0,0.0,15.0633755,0.05,0.05,5,3,5,1,1.0,6.123233995736766e-17,60.84,56.67,60.0,35600.0,64875.0,40500.0,20.063248,18.648666,18.302834,0.0,0.0,0.0,0.0,0.0,0.0,15.4737915,14.4842095,12.711291,0.0,1.69999995,1.0,0.0,1.69999995,1.0,0.0,3.8000002
2022-03-06,65.0,65425.0,122.16,133.0,1,False,False,True,False,7.14,0.0,20.536167,0.0,0.0,16.437334,0.0,0.0,6,3,6,1,1.0,6.123233995736766e-17,65.0,56.67,55.0,47450.0,85000.0,48000.0,19.25492,19.434084,18.275751,0.0,0.0,0.0,0.0,0.0,0.0,15.0633755,15.140459,13.918585,0.05,0.0,0.1,0.05,0.0,0.1,0.0,0.0
2022-03-07,65.0,84650.0,122.16,133.0,1,False,False,True,False,7.14,0.0,21.792418,0.0,0.0,18.0717115,0.0,0.0,7,3,0,0,1.0,6.123233995736766e-17,65.0,60.84,66.67,65425.0,41050.0,5000.0,20.536167,20.063248,18.698668,0.0,0.0,0.0,0.0,0.0,0.0,16.437334,15.4737915,13.767542500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,55.0,42975.0,123.44,133.0,1,False,False,True,False,7.14,0.0,21.919502,0.0,0.0,18.7331655,0.0,0.0,8,3,1,0,1.0,6.123233995736766e-17,65.0,65.0,66.67,84650.0,86640.0,27200.0,21.792418,19.25492,18.550749,0.0,0.0,0.0,0.0,0.0,0.0,18.0717115,15.0633755,14.541501,0.0,0.05,0.1,0.0,0.05,0.1,0.0,0.0
2022-03-09,56.67,81950.0,123.36,133.0,1,False,False,True,False,7.14,0.0,22.894499,0.0,0.0,18.665460500000002,0.0,0.0,9,3,2,0,1.0,6.123233995736766e-17,55.0,65.0,56.67,42975.0,62800.0,12000.0,21.919502,20.536167,18.648666,0.0,0.0,0.0,0.0,0.0,0.0,18.7331655,16.437334,14.4842095,0.0,0.0,1.69999995,0.0,0.0,1.69999995,0.0,0.0
2022-03-10,56.67,65700.0,122.8,133.0,1,False,False,True,False,7.14,0.0,23.16117,0.0,0.0,18.4540005,0.0,0.0,10,3,3,0,1.0,6.123233995736766e-17,56.67,65.0,56.67,81950.0,23750.0,36000.0,22.894499,21.792418,19.434084,0.0,0.0,0.0,0.0,0.0,0.0,18.665460500000002,18.0717115,15.140459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,46.67,47500.0,122.4,133.0,1,False,False,True,False,7.14,1.7,22.686167,0.0,0.0,18.044625,0.05,0.05,11,3,4,0,1.0,6.123233995736766e-17,56.67,55.0,60.84,65700.0,35600.0,58450.0,23.16117,21.919502,20.063248,0.0,0.0,0.0,0.0,0.0,0.0,18.4540005,18.7331655,15.4737915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,46.67,69250.0,122.85,133.0,1,False,False,True,False,7.14,0.0,23.134087,0.0,0.0,18.651916999999997,0.0,0.0,12,3,5,1,1.0,6.123233995736766e-17,46.67,56.67,65.0,47500.0,47450.0,11250.0,22.686167,22.894499,19.25492,0.0,0.0,0.0,0.0,0.0,0.0,18.044625,18.665460500000002,15.0633755,0.05,0.0,0.05,0.05,0.0,0.05,1.7,0.0
2022-03-13,45.0,88375.0,122.85,133.0,1,False,False,True,False,7.14,0.0,23.667418,0.0,0.0,19.126918000000003,0.0,0.0,13,3,6,1,1.0,6.123233995736766e-17,46.67,56.67,65.0,69250.0,65425.0,12125.0,23.134087,23.16117,20.536167,0.0,0.0,0.0,0.0,0.0,0.0,18.651916999999997,18.4540005,16.437334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2022-03-14,56.67,35506.0,122.85,133.0,1,False,False,True,False,7.14,0.0,23.738253,0.0,0.0,20.0092085,0.0,0.0,14,3,0,0,1.0,6.123233995736766e-17,45.0,46.67,65.0,88375.0,84650.0,19166.666666666668,23.667418,22.686167,21.792418,0.0,0.0,0.0,0.0,0.0,0.0,19.126918000000003,18.044625,18.0717115,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0
2022-03-15,61.0,56500.0,122.8,133.0,1,False,False,True,False,7.14,0.0,24.132002,0.0,0.0,20.699836,0.0,0.0,15,3,1,0,1.0,6.123233995736766e-17,56.67,46.67,55.0,35506.0,42975.0,26208.333333333336,23.738253,23.134087,21.919502,0.0,0.0,0.0,0.0,0.0,0.0,20.0092085,18.651916999999997,18.7331655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,55.0,93695.0,122.88,138.0,1,False,False,True,False,7.14,2.1,25.62992,0.0,0.0,20.334209,1.65000005,1.65000005,16,3,2,0,1.0,6.123233995736766e-17,61.0,45.0,56.67,56500.0,81950.0,33250.0,24.132002,23.667418,22.894499,0.0,0.0,0.0,0.0,0.0,0.0,20.699836,19.126918000000003,18.665460500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,65.0,107243.0,122.33,138.0,1,False,False,True,False,7.14,0.0,27.14033,0.0,0.0,21.2904595,0.0,0.0,17,3,3,0,1.0,6.123233995736766e-17,55.0,56.67,56.67,93695.0,65700.0,85375.0,25.62992,23.738253,23.16117,0.0,0.0,0.0,0.0,0.0,0.0,20.334209,20.0092085,18.4540005,1.65000005,0.0,0.0,1.65000005,0.0,0.0,2.1,0.0
2022-03-18,65.0,93260.0,121.58,138.0,1,False,False,True,False,7.14,0.1,28.23825,0.0,0.0,22.2998335,0.0,0.0,18,3,4,0,1.0,6.123233995736766e-17,65.0,61.0,46.67,107243.0,47500.0,55250.0,27.14033,24.132002,22.686167,0.0,0.0,0.0,0.0,0.0,0.0,21.2904595,20.699836,18.044625,0.0,0.0,0.05,0.0,0.0,0.05,0.0,2.1
2022-03-19,57.5,97000.0,121.58,138.0,1,False,False,True,False,7.14,0.0,27.932001,0.0,0.0,22.480041,0.0,0.0,19,3,5,1,1.0,6.123233995736766e-17,65.0,55.0,46.67,93260.0,69250.0,11250.0,28.23825,25.62992,23.134087,0.0,0.0,0.0,0.0,0.0,0.0,22.2998335,20.334209,18.651916999999997,0.0,1.65000005,0.0,0.0,1.65000005,0.0,0.1,0.0
2022-03-20,60.0,50625.0,121.58,138.0,1,False,False,True,False,7.14,0.0,27.271582,0.0,0.0,22.396711,0.0,0.0,20,3,6,1,1.0,6.123233995736766e-17,57.5,65.0,45.0,97000.0,88375.0,66250.0,27.932001,27.14033,23.667418,0.0,0.0,0.0,0.0,0.0,0.0,22.480041,21.2904595,19.126918000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2022-03-21,65.0,55575.0,121.58,138.0,1,False,False,True,False,7.14,0.0,27.069502,0.4,0.4,21.7425425,0.15,0.15,21,3,0,0,1.0,6.123233995736766e-17,60.0,65.0,56.67,50625.0,35506.0,36750.0,27.271582,28.23825,23.738253,0.0,0.0,0.0,0.0,0.0,0.0,22.396711,22.2998335,20.0092085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,65.0,97350.0,122.09,138.0,1,False,False,True,False,7.14,0.2,27.540335,0.0,0.0,20.91442,3.24999985,3.24999985,22,3,1,0,1.0,6.123233995736766e-17,65.0,57.5,61.0,55575.0,56500.0,48955.0,27.069502,27.932001,24.132002,0.4,0.0,0.0,0.4,0.0,0.0,21.7425425,22.480041,20.699836,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0
2022-03-23,70.0,132595.0,122.19,138.0,1,False,False,True,False,7.14,11.4,26.979918,0.0,0.0,19.260252,4.75,4.75,23,3,2,0,1.0,6.123233995736766e-17,65.0,60.0,55.0,97350.0,93695.0,65500.0,27.540335,27.271582,25.62992,0.0,0.0,0.0,0.0,0.0,0.0,20.91442,22.396711,20.334209,3.24999985,0.0,1.65000005,3.24999985,0.0,1.65000005,0.2,0.0
2022-03-24,67.5,159257.5,122.39,138.0,1,False,False,True,False,7.14,2.6000001,26.188253,0.1,0.1,18.8185845,7.75000055,7.75000055,24,3,3,0,1.0,6.123233995736766e-17,70.0,65.0,65.0,132595.0,107243.0,67375.0,26.979918,27.069502,27.14033,0.0,0.4,0.0,0.0,0.4,0.0,19.260252,21.7425425,21.2904595,4.75,0.15,0.0,4.75,0.15,0.0,11.4,0.2
2022-03-25,65.0,185920.0,122.49,138.0,1,False,False,True,False,7.14,0.0,26.42367,0.0,0.0,20.694625000000002,0.0,0.0,25,3,4,0,1.0,6.123233995736766e-17,67.5,65.0,65.0,159257.5,93260.0,54000.0,26.188253,27.540335,28.23825,0.1,0.0,0.0,0.1,0.0,0.0,18.8185845,20.91442,22.2998335,7.75000055,3.24999985,0.0,7.75000055,3.24999985,0.0,2.6000001,11.4
2022-03-26,65.0,85960.0,122.22,138.0,0,False,False,True,False,7.14,0.0,25.569498,0.0,0.0,20.636294499999998,0.0,0.0,26,3,5,1,1.0,6.123233995736766e-17,65.0,70.0,57.5,185920.0,97000.0,89200.0,26.42367,26.979918,27.932001,0.0,0.0,0.0,0.0,0.0,0.0,20.694625000000002,19.260252,22.480041,0.0,4.75,0.0,0.0,4.75,0.0,0.0,2.6000001
2022-03-27,65.0,59825.0,122.22,138.0,0,False,False,True,False,7.14,0.0,26.13617,0.0,0.0,21.1883755,0.0,0.0,27,3,6,1,1.0,6.123233995736766e-17,65.0,67.5,60.0,85960.0,50625.0,44750.0,25.569498,26.188253,27.271582,0.0,0.1,0.0,0.0,0.1,0.0,20.636294499999998,18.8185845,22.396711,0.0,7.75000055,0.0,0.0,7.75000055,0.0,0.0,0.0
2022-03-28,60.0,52662.5,122.22,138.0,0,False,False,True,False,7.14,0.70000005,27.752836,0.0,0.0,21.107125,0.05,0.05,28,3,0,0,1.0,6.123233995736766e-17,65.0,65.0,65.0,59825.0,55575.0,64875.0,26.13617,26.42367,27.069502,0.0,0.0,0.4,0.0,0.0,0.4,21.1883755,20.694625000000002,21.7425425,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0
2022-03-29,55.0,45500.0,122.16,138.0,0,False,False,True,False,7.14,0.1,27.419502,0.1,0.1,20.630043,0.85000005,0.85000005,29,3,1,0,1.0,6.123233995736766e-17,60.0,65.0,65.0,52662.5,97350.0,85000.0,27.752836,25.569498,27.540335,0.0,0.0,0.0,0.0,0.0,0.0,21.107125,20.636294499999998,20.91442,0.05,0.0,3.24999985,0.05,0.0,3.24999985,0.70000005,0.0
2022-03-30,55.0,76280.0,121.88,138.0,0,False,False,True,False,7.14,6.7999997,27.432001,0.2,0.2,18.7487925,12.7,12.7,30,3,2,0,1.0,6.123233995736766e-17,55.0,65.0,70.0,45500.0,132595.0,41050.0,27.419502,26.13617,26.979918,0.1,0.0,0.0,0.1,0.0,0.0,20.630043,21.1883755,19.260252,0.85000005,0.0,4.75,0.85000005,0.0,4.75,0.1,0.70000005
2022-03-31,55.0,107060.0,121.76,138.0,0,False,False,True,False,7.14,12.000001,26.065332,3.3000002,3.3000002,18.307127,19.0999995,19.0999995,31,3,3,0,1.0,6.123233995736766e-17,55.0,60.0,67.5,76280.0,159257.5,86640.0,27.432001,27.752836,26.188253,0.2,0.0,0.1,0.2,0.0,0.1,18.7487925,21.107125,18.8185845,12.7,0.05,7.75000055,12.7,0.05,7.75000055,6.7999997,0.1
2022-04-01,56.67,110200.0,121.57,138.0,0,False,False,True,False,7.61,1.5000002,27.111168,0.0,0.0,19.991500000000002,5.3999996,5.3999996,1,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,107060.0,185920.0,62800.0,26.065332,27.419502,26.42367,3.3000002,0.1,0.0,3.3000002,0.1,0.0,18.307127,20.630043,20.694625000000002,19.0999995,0.85000005,0.0,19.0999995,0.85000005,0.0,12.000001,6.7999997
