Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos
2022-01-01,115.0,8000.0,119.24,119.0,0,False,False,False,True,6.03,9.994416,0.0,13.361168,0.0,10.19358325,0.0,1,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-02,115.0,8000.0,119.24,119.0,0,False,False,False,True,6.03,9.85275,0.0,12.967416,0.0,10.6810825,0.0,2,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-03,95.0,22375.0,119.24,119.0,0,False,False,False,True,6.03,10.542335,0.0,12.807,0.0,11.019625000000001,0.0,3,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-04,96.67,8000.0,119.12,119.0,0,False,False,False,True,6.03,11.431915,0.0,12.7611685,0.0,10.98420875,0.0,4,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-05,86.67,32500.0,119.59,119.0,0,False,False,False,True,6.03,10.334001,0.0,13.6778345,0.0,11.43420875,0.0,5,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-06,96.67,11250.0,119.28,119.0,0,False,False,False,True,6.03,11.661084,1.8000001,15.384083,1.7,12.535251500000001,1.3500001,6,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-07,96.67,32500.0,119.49,119.0,0,False,False,False,True,6.03,12.550668,0.6,15.800751,0.1,13.4362905,0.05,7,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-08,76.67,33500.0,119.2,119.0,0,False,False,False,True,6.03,13.061084,1.5,16.029917,0.0,13.702959,0.80000005,8,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-09,75.0,34500.0,119.2,119.0,0,False,False,False,True,6.03,12.521501,0.0,16.115335,0.0,13.621709,0.0,9,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-10,76.67,14000.0,119.2,119.0,0,False,False,False,True,6.03,10.967332,5.2,16.696585,0.0,13.1685835,0.3,10,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-11,76.67,25000.0,118.77,119.0,0,False,False,False,True,6.03,11.454834,0.4,17.129915,0.1,12.1206665,0.4,11,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-12,76.67,12000.0,118.56,119.0,0,False,False,False,True,6.03,9.788167,2.8000002,15.204919,3.0,10.4050405,3.45000005,12,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-13,76.67,12000.0,118.56,119.0,0,False,False,False,True,6.03,8.038167,4.2000003,14.6945,0.9,9.1112915,2.4499998,13,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-14,76.67,11812.5,118.52,119.0,0,False,False,False,True,6.03,8.527749,0.0,13.8965845,0.0,9.4206665,0.0,14,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-15,76.67,11625.0,118.95,119.0,0,False,False,False,True,6.03,8.363167,0.0,12.627834,0.0,9.1998335,0.0,15,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-16,66.67,11437.5,118.95,119.0,0,False,False,False,True,6.03,8.981916,0.0,12.609082,0.0,10.1737915,0.0,16,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-17,66.67,11250.0,118.95,119.0,0,False,False,False,True,6.03,10.7965,0.0,12.384083,0.0,11.21233325,0.0,17,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-18,66.67,22500.0,119.09,119.0,0,False,False,False,True,6.03,11.652751,0.0,11.821584,0.0,11.2842085,0.0,18,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-19,66.67,24250.0,119.62,122.0,0,False,False,False,True,6.03,11.079833,0.0,12.238251,0.0,10.647748750000002,0.0,19,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-20,55.0,10625.0,119.39,122.0,0,False,False,False,True,6.03,9.561084,1.5000001,13.136166,0.5,9.860249,0.50000002,20,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-21,56.67,23250.0,119.51,122.0,0,False,False,False,True,6.03,8.423583,6.8999996,14.71325,0.0,8.786291,2.24999985,21,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-22,56.67,17625.0,119.37,122.0,0,False,False,False,True,6.03,8.092334,0.90000004,14.248665,0.0,9.22795775,0.55,22,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-23,56.67,12000.0,119.37,122.0,0,False,False,False,True,6.03,9.209001,4.2999997,14.9799185,0.0,10.389416749999999,1.8,23,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-24,56.67,16625.0,119.37,122.0,0,False,False,False,True,6.03,7.825666,1.9,14.836167,0.0,9.673791999999999,2.4,24,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-25,55.0,16312.5,119.6,122.0,0,False,False,False,True,6.03,8.929833,4.5,14.959084,0.4,9.6342085,0.50000005,25,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-26,56.67,16000.0,119.95,122.0,0,False,False,False,True,6.03,6.7465,0.90000004,13.111167,0.1,8.351916750000001,0.44999999999999996,26,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-27,55.0,10000.0,119.95,122.0,0,False,False,False,True,6.03,6.3819156,1.7,11.952834,0.0,7.4904588,0.1,27,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-28,56.67,14416.666666666668,120.42,122.0,0,False,False,False,True,6.03,7.0215,0.2,11.554917,0.0,6.454000199999999,0.1,28,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-29,66.67,18833.333333333336,120.37,122.0,0,False,False,False,True,6.03,7.8735833,0.0,11.859084,0.0,7.5977491,0.0,29,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-30,65.0,23250.0,120.37,122.0,0,False,False,False,True,6.03,8.288166,0.4,11.952834,0.0,8.17899935,0.0,30,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-31,66.67,18000.0,120.37,122.0,0,False,False,False,True,6.03,9.688167,0.0,13.7445,0.0,9.56962575,0.0,31,1,0,0,0.49999999999999994,0.8660254037844387
2022-02-01,69.17,25500.0,119.68,122.0,0,False,False,False,True,6.23,7.717333,0.6,12.907001,0.3,8.6081675,1.0999999,1,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-02,71.67,33000.0,119.97,122.0,0,False,False,False,True,6.23,7.6652493,0.0,13.727834,0.0,8.3915005,0.1,2,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-03,74.17,40500.0,120.05,122.0,0,False,False,False,True,6.23,8.906916,3.3000002,15.223667,3.3,9.86025,0.7,3,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-04,76.67,48000.0,120.08,122.0,0,False,False,False,True,6.23,7.192333,22.900003,14.613252,28.8,8.06754205,26.8500035,4,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-05,76.67,5000.0,119.82,122.0,0,False,False,False,True,6.23,5.8381667,4.0999994,13.661167,8.6,6.958168049999999,9.650001,5,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-06,75.0,27200.0,119.82,122.0,0,False,False,False,True,6.23,7.0027504,0.0,12.779916,0.0,7.77275,0.0,6,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-07,76.67,12000.0,119.82,122.0,0,False,False,False,True,6.23,8.683999,0.0,13.757,0.0,8.940458,0.0,7,2,0,0,0.8660254037844386,0.5000000000000001
2022-02-08,76.67,36000.0,119.82,122.0,0,False,False,False,True,6.23,9.70275,0.0,13.436168,0.0,8.982125,0.45000002,8,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-09,86.67,58450.0,119.9,122.0,0,False,False,False,True,6.23,8.658999,0.1,14.761167,0.0,10.352958000000001,2.0999999999999996,9,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-10,76.67,11250.0,120.0,122.0,0,False,False,False,True,6.23,9.223582,0.5,15.3695,0.0,10.831082,0.35,10,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-11,76.67,12125.0,120.21,122.0,0,False,False,False,True,6.23,8.781918,0.70000005,14.1945,0.0,9.32587475,1.7000000499999999,11,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-12,76.67,19166.666666666668,120.92,122.0,0,False,False,False,True,6.23,9.665251,0.0,14.3965845,0.0,9.246709,0.0,12,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-13,65.0,26208.333333333336,120.92,122.0,0,False,False,False,True,6.23,9.600666,0.0,14.513251,0.0,10.06649975,0.05,13,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-14,76.67,33250.0,120.92,122.0,0,False,False,False,True,6.23,10.608998,0.0,15.154916,0.0,11.0581675,0.0,14,2,0,0,0.8660254037844386,0.5000000000000001
2022-02-15,76.67,85375.0,121.28,122.0,0,False,False,False,True,6.23,10.45275,1.1,15.179916,0.0,11.37275,0.4,15,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-16,76.67,55250.0,120.84,122.0,0,False,False,False,True,6.23,10.425667,0.3,15.827832,0.0,11.737334,0.75,16,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-17,76.67,11250.0,120.42,122.0,0,False,False,False,True,6.23,10.888168,0.0,16.117416,0.0,11.7487915,0.0,17,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-18,76.67,66250.0,120.48,122.0,0,False,False,False,True,6.23,11.317333,0.0,16.504915,0.0,12.12066575,0.0,18,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-19,76.67,36750.0,119.76,128.0,0,False,False,False,True,6.23,10.254833,0.0,15.819501,0.0,11.91441625,0.25,19,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-20,75.0,48955.0,119.76,128.0,0,False,False,False,True,6.23,8.836082,2.6999998,15.082002,0.4,9.5529575,1.799999975,20,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-21,75.0,65500.0,119.76,128.0,0,False,False,False,True,6.23,8.665251,7.6,15.252833,0.0,9.501916999999999,0.4,21,2,0,0,0.8660254037844386,0.5000000000000001
2022-02-22,65.0,67375.0,119.52,128.0,0,False,False,False,True,6.23,9.611083,0.70000005,16.473667,0.0,10.093582999999999,0.1,22,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-23,65.0,54000.0,120.11,128.0,0,False,False,False,True,6.23,10.700667,0.2,17.398668,0.0,12.4050415,0.0,23,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-24,65.0,89200.0,119.6,128.0,0,False,False,False,True,6.23,13.242332,0.2,19.323668,0.0,13.508166,1.7000000499999999,24,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-25,65.0,44750.0,121.35,128.0,0,False,False,False,True,6.23,10.486083,5.4,18.256998,3.8,12.04879175,1.000000075,25,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-26,60.0,64875.0,120.77,128.0,0,False,False,False,True,6.23,11.142334,0.3,18.302834,0.0,12.711291,1.0,26,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-27,55.0,85000.0,120.77,128.0,0,False,False,False,True,6.23,12.30275,0.4,18.275751,0.0,13.918585,0.1,27,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-28,66.67,41050.0,120.77,128.0,0,False,False,False,True,6.23,12.752751,0.0,18.698668,0.0,13.767542500000001,0.0,28,2,0,0,0.8660254037844386,0.5000000000000001
2022-03-01,66.67,86640.0,120.85,128.0,0,False,False,True,False,7.14,13.323585,0.1,18.550749,0.0,14.541501,0.1,1,3,1,0,1.0,6.123233995736766e-17
2022-03-02,56.67,62800.0,120.85,128.0,0,False,False,True,False,7.14,13.311084,0.4,18.648666,0.0,14.4842095,1.69999995,2,3,2,0,1.0,6.123233995736766e-17
2022-03-03,56.67,23750.0,121.43,133.0,0,False,False,True,False,7.14,14.029832,3.8000002,19.434084,0.0,15.140459,0.0,3,3,3,0,1.0,6.123233995736766e-17
2022-03-04,60.84,35600.0,121.76,133.0,0,False,False,True,False,7.14,13.356915,0.0,20.063248,0.0,15.4737915,0.0,4,3,4,0,1.0,6.123233995736766e-17
2022-03-05,65.0,47450.0,122.16,133.0,1,False,False,True,False,7.14,14.629836,0.0,19.25492,0.0,15.0633755,0.05,5,3,5,1,1.0,6.123233995736766e-17
2022-03-06,65.0,65425.0,122.16,133.0,1,False,False,True,False,7.14,16.398582,0.0,20.536167,0.0,16.437334,0.0,6,3,6,1,1.0,6.123233995736766e-17
2022-03-07,65.0,84650.0,122.16,133.0,1,False,False,True,False,7.14,17.419416,0.0,21.792418,0.0,18.0717115,0.0,7,3,0,0,1.0,6.123233995736766e-17
2022-03-08,55.0,42975.0,123.44,133.0,1,False,False,True,False,7.14,18.175669,0.0,21.919502,0.0,18.7331655,0.0,8,3,1,0,1.0,6.123233995736766e-17
2022-03-09,56.67,81950.0,123.36,133.0,1,False,False,True,False,7.14,18.198584,0.0,22.894499,0.0,18.665460500000002,0.0,9,3,2,0,1.0,6.123233995736766e-17
2022-03-10,56.67,65700.0,122.8,133.0,1,False,False,True,False,7.14,17.769417,0.0,23.16117,0.0,18.4540005,0.0,10,3,3,0,1.0,6.123233995736766e-17
2022-03-11,46.67,47500.0,122.4,133.0,1,False,False,True,False,7.14,17.02775,1.7,22.686167,0.0,18.044625,0.05,11,3,4,0,1.0,6.123233995736766e-17
2022-03-12,46.67,69250.0,122.85,133.0,1,False,False,True,False,7.14,17.844416,0.0,23.134087,0.0,18.651916999999997,0.0,12,3,5,1,1.0,6.123233995736766e-17
2022-03-13,45.0,88375.0,122.85,133.0,1,False,False,True,False,7.14,17.906914,0.0,23.667418,0.0,19.126918000000003,0.0,13,3,6,1,1.0,6.123233995736766e-17
2022-03-14,56.67,35506.0,122.85,133.0,1,False,False,True,False,7.14,19.258999,0.0,23.738253,0.0,20.0092085,0.0,14,3,0,0,1.0,6.123233995736766e-17
2022-03-15,61.0,56500.0,122.8,133.0,1,False,False,True,False,7.14,20.081919,0.0,24.132002,0.0,20.699836,0.0,15,3,1,0,1.0,6.123233995736766e-17
2022-03-16,55.0,93695.0,122.88,138.0,1,False,False,True,False,7.14,19.113169,2.1,25.62992,0.0,20.334209,1.65000005,16,3,2,0,1.0,6.123233995736766e-17
2022-03-17,65.0,107243.0,122.33,138.0,1,False,False,True,False,7.14,19.01525,0.0,27.14033,0.0,21.2904595,0.0,17,3,3,0,1.0,6.123233995736766e-17
2022-03-18,65.0,93260.0,121.58,138.0,1,False,False,True,False,7.14,21.352747,0.1,28.23825,0.0,22.2998335,0.0,18,3,4,0,1.0,6.123233995736766e-17
2022-03-19,57.5,97000.0,121.58,138.0,1,False,False,True,False,7.14,21.554832,0.0,27.932001,0.0,22.480041,0.0,19,3,5,1,1.0,6.123233995736766e-17
2022-03-20,60.0,50625.0,121.58,138.0,1,False,False,True,False,7.14,21.375666,0.0,27.271582,0.0,22.396711,0.0,20,3,6,1,1.0,6.123233995736766e-17
2022-03-21,65.0,55575.0,121.58,138.0,1,False,False,True,False,7.14,20.329832,0.0,27.069502,0.4,21.7425425,0.15,21,3,0,0,1.0,6.123233995736766e-17
2022-03-22,65.0,97350.0,122.09,138.0,1,False,False,True,False,7.14,19.954832,0.2,27.540335,0.0,20.91442,3.24999985,22,3,1,0,1.0,6.123233995736766e-17
2022-03-23,70.0,132595.0,122.19,138.0,1,False,False,True,False,7.14,18.011084,11.4,26.979918,0.0,19.260252,4.75,23,3,2,0,1.0,6.123233995736766e-17
2022-03-24,67.5,159257.5,122.39,138.0,1,False,False,True,False,7.14,17.234,2.6000001,26.188253,0.1,18.8185845,7.75000055,24,3,3,0,1.0,6.123233995736766e-17
2022-03-25,65.0,185920.0,122.49,138.0,1,False,False,True,False,7.14,19.029833,0.0,26.42367,0.0,20.694625000000002,0.0,25,3,4,0,1.0,6.123233995736766e-17
2022-03-26,65.0,85960.0,122.22,138.0,0,False,False,True,False,7.14,19.236084,0.0,25.569498,0.0,20.636294499999998,0.0,26,3,5,1,1.0,6.123233995736766e-17
2022-03-27,65.0,59825.0,122.22,138.0,0,False,False,True,False,7.14,19.596502,0.0,26.13617,0.0,21.1883755,0.0,27,3,6,1,1.0,6.123233995736766e-17
2022-03-28,60.0,52662.5,122.22,138.0,0,False,False,True,False,7.14,18.313164,0.70000005,27.752836,0.0,21.107125,0.05,28,3,0,0,1.0,6.123233995736766e-17
2022-03-29,55.0,45500.0,122.16,138.0,0,False,False,True,False,7.14,19.333998,0.1,27.419502,0.1,20.630043,0.85000005,29,3,1,0,1.0,6.123233995736766e-17
2022-03-30,55.0,76280.0,121.88,138.0,0,False,False,True,False,7.14,18.146498,6.7999997,27.432001,0.2,18.7487925,12.7,30,3,2,0,1.0,6.123233995736766e-17
2022-03-31,55.0,107060.0,121.76,138.0,0,False,False,True,False,7.14,18.07775,12.000001,26.065332,3.3000002,18.307127,19.0999995,31,3,3,0,1.0,6.123233995736766e-17
2022-04-01,56.67,110200.0,121.57,138.0,0,False,False,True,False,7.61,19.556915,1.5000002,27.111168,0.0,19.991500000000002,5.3999996,1,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-02,56.67,106650.0,121.57,138.0,0,False,False,True,False,7.61,18.934002,13.900002,27.734085,0.8,19.849836,10.8,2,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-03,55.0,141475.0,121.57,138.0,0,False,False,True,False,7.61,19.206915,0.1,26.929918,1.5,20.164417999999998,4.14999975,3,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-04,55.0,105025.0,121.57,138.0,0,False,False,True,False,7.61,20.261084,0.0,27.606997,0.0,21.181086,0.350000025,4,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-05,55.0,72750.0,121.18,143.0,0,False,False,True,False,7.61,20.554832,1.4000001,28.834082,0.0,21.879001,0.45000002,5,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-06,65.0,80900.0,120.88,143.0,0,False,False,True,False,7.61,20.821499,0.0,28.819502,0.0,22.0654595,0.15000000000000002,6,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-07,65.0,125650.0,121.52,143.0,0,False,False,True,False,7.61,19.275665,2.5,27.434082,0.6,20.232127,4.39999975,7,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-08,65.0,78285.0,121.84,143.0,0,False,False,True,False,7.61,19.09233,5.9,28.175749,0.1,20.02796,2.7499999,8,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-09,65.0,72385.0,121.74,143.0,0,False,False,True,False,7.61,18.948584,3.6999998,27.979918,0.0,19.5925425,12.6500005,9,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-10,75.0,79875.0,121.74,143.0,0,False,False,True,False,7.61,18.411081,1.2,26.021584,2.9,19.4050425,3.0499997,10,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-11,75.0,121975.0,121.74,143.0,0,False,False,True,False,7.61,20.15275,0.2,27.052835,0.1,21.117542999999998,0.1,11,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-12,75.0,57350.0,121.83,143.0,0,False,False,True,False,7.61,19.740248,1.7000002,28.161165,0.0,20.275875,5.8000001,12,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-13,55.0,82450.0,122.12,143.0,1,False,False,True,False,7.61,19.99025,5.4000006,28.517418,0.0,20.743585500000002,7.25,13,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-14,66.67,107950.0,122.19,143.0,1,False,False,True,False,7.61,21.165249,0.0,28.467415,0.0,22.312334999999997,0.05,14,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-15,56.67,93750.0,122.19,143.0,0,False,False,True,False,7.61,22.256912,0.0,27.542418,0.0,22.544626,0.2,15,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-16,56.67,77935.0,122.19,143.0,0,False,False,True,False,7.61,21.756918,0.0,27.479914,0.0,22.7550435,0.0,16,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-17,55.0,40075.0,122.19,143.0,0,False,False,True,False,7.61,22.325666,0.0,28.261168,0.0,22.9998335,0.0,17,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-18,55.0,76885.0,122.19,143.0,0,False,False,True,False,7.61,22.448584,0.0,29.72783,0.0,23.0977515,0.0,18,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-19,56.67,64475.0,122.32,143.0,0,False,False,True,False,7.61,20.869417,1.4,29.671587,0.7,21.598792500000002,3.0,19,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-20,56.67,48450.0,122.72,143.0,0,False,False,True,False,7.61,19.03192,12.3,28.034082,0.0,19.998794500000002,16.599999,20,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-21,55.0,46575.0,122.24,143.0,0,False,False,True,False,7.61,19.513166,3.2999997,28.461166,0.0,20.350876,3.6499998,21,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-22,56.67,59156.0,122.14,143.0,0,False,False,True,False,7.61,19.556915,1.0,28.211168,1.0000001,20.6362925,2.55,22,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-23,56.67,48750.0,122.68,143.0,0,False,False,True,False,7.61,21.006918,0.0,28.732,0.0,22.4665,0.0,23,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-24,55.0,47700.0,122.68,143.0,0,False,False,True,False,7.61,22.294416,0.0,27.892416,0.0,23.3269185,0.0,24,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-25,65.0,39500.0,122.68,143.0,0,False,False,True,False,7.61,22.475662,0.0,28.082,0.0,23.484209,0.1,25,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-26,56.67,16500.0,123.01,143.0,0,False,False,True,False,7.61,22.336082,0.5,29.002832,0.0,23.247752,0.05,26,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-27,55.0,22200.0,122.84,143.0,0,False,False,True,False,7.61,23.163164,0.0,29.279913,0.4,23.239418,0.0,27,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-28,66.67,27050.0,122.76,143.0,0,False,False,True,False,7.61,22.013168,0.0,30.332,0.0,22.8081665,1.7,28,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-29,66.67,49650.0,122.68,143.0,0,False,False,True,False,7.61,20.373583,6.0,28.973665,6.7,21.879004,2.2000001,29,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-30,66.67,8450.0,122.59,143.0,0,False,False,True,False,7.61,18.625666,17.7,27.729914,0.5,19.904000500000002,8.24999985,30,4,5,1,0.8660254037844387,-0.4999999999999998
2022-05-01,66.67,40175.0,122.59,143.0,0,False,False,True,False,7.04,17.934,30.799997,26.550749,9.3,19.3394165,13.500001,1,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-02,66.67,35700.0,122.59,143.0,0,False,False,True,False,7.04,18.748583,13.0,26.05075,10.3,19.7685855,9.8000005,2,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-03,85.0,42375.0,122.73,143.0,0,False,False,True,False,7.04,19.61733,2.0,26.30075,0.0,20.6373345,1.9499998500000002,3,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-04,76.67,33470.0,122.73,143.0,0,False,False,True,False,7.04,18.731916,18.300001,26.471582,2.0,19.3123345,18.05,4,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-05,76.67,18125.0,122.57,143.0,0,False,False,True,False,7.04,18.592333,14.700001,26.319502,2.1,18.965457999999998,14.650000250000002,5,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-06,66.67,29450.0,122.32,143.0,0,False,False,True,False,7.04,18.6965,30.800001,27.15908,0.5,19.460249,7.5999995,6,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-07,66.67,28250.0,123.37,143.0,0,False,False,True,False,7.04,19.327747,11.6,27.00075,0.8,20.0029595,6.6999995000000006,7,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-08,65.0,31000.0,123.37,143.0,0,False,False,True,False,7.04,19.852753,5.7,27.615332,0.6,20.527957999999998,2.3499999000000003,8,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-09,75.0,48675.0,123.37,143.0,0,False,False,True,False,7.04,20.661085,0.2,28.277834,0.0,21.343586000000002,0.25,9,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-10,76.67,16250.0,124.25,143.0,0,False,False,True,False,7.04,20.836082,5.4,28.694502,0.0,21.9362915,4.249999949999999,10,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-11,66.67,22000.0,124.04,143.0,0,False,False,True,False,7.04,21.073584,6.2999997,29.077835,0.0,22.020666499999997,0.95000005,11,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-12,65.0,11250.0,123.89,143.0,0,False,False,True,False,7.04,21.240252,4.4,29.231997,2.4,22.299835,1.05000005,12,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-13,73.61,12958.33,124.17,143.0,0,False,False,True,False,7.04,20.984,7.7,28.563253,1.1,21.804001,6.4999994999999995,13,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-14,82.22,14666.67,124.23,143.0,0,False,False,True,False,7.04,21.652748,5.0,26.859085,19.800001,22.304,2.4,14,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-15,90.84,16375.0,124.23,143.0,0,False,False,True,False,7.04,21.423584,26.9,29.261164,5.7,21.991502,8.8500005,15,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-16,99.45,18083.33,124.23,143.0,0,False,False,True,False,7.04,21.554832,6.9,28.798662,4.3,21.959209,15.450001499999999,16,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-17,108.06,19791.67,124.23,143.0,0,False,False,True,False,7.04,22.631918,0.3,28.944498,0.0,23.2571255,1.55,17,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-18,116.67,21500.0,124.41,143.0,0,False,False,True,False,7.04,21.963167,1.0,29.879913,0.0,22.6623345,2.0999999000000003,18,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-19,115.0,4400.0,124.44,143.0,0,False,False,True,False,7.04,21.921503,2.2,29.117414,0.8000001,22.474833,2.15,19,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-20,115.0,2200.0,124.67,143.0,0,False,False,True,False,7.04,20.744417,15.6,28.940332,1.2,21.4956685,31.250002,20,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-21,115.0,11600.0,124.38,143.0,0,False,False,True,False,7.04,20.413166,8.199999,27.16742,14.0,20.463377,20.150000499999997,21,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-22,95.0,21000.0,124.38,163.0,0,False,False,True,False,7.04,19.667334,1.9,26.427834,7.7000003,20.369624,1.7500000500000001,22,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-23,125.0,11900.0,124.38,163.0,0,False,False,True,False,7.04,19.002748,13.4,26.9945,3.0,19.864420000000003,6.89999985,23,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-24,115.0,11500.0,124.33,163.0,0,False,False,True,False,7.04,19.092333,10.8,27.69242,0.0,21.1185835,0.25,24,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-25,105.0,11400.0,124.44,163.0,0,False,False,True,False,7.04,18.758999,0.8,26.846586,0.0,20.114417,1.55000005,25,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-26,108.89,11300.0,124.35,163.0,0,False,False,True,False,7.04,19.050667,2.5,27.446589,0.0,20.530041500000003,3.1000000500000002,26,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-27,112.78,11200.0,124.43,163.0,0,False,False,True,False,7.04,20.27775,1.6,29.309082,0.2,21.6915015,2.2999999,27,5,4,0,0.49999999999999994,-0.8660254037844387
